n_copy=5,n_copy=4,n_copy=3,n_copy=2,n_copy=1
0.9927760475709746,0.9850107115284281,0.9927341116808291,0.9890597493359267,0.9680669801874562
0.990373114325954,0.9906515746149209,0.9896528614887827,0.9894433442013427,0.9677948670769868
0.9919353574263194,0.9858877426794652,0.9892667838251281,0.9874780517558347,0.9674481168158402
0.9845445410055355,0.991087078606237,0.9877612204636769,0.9888458686859445,0.9678772557614934
0.9892932232553852,0.9889798782600363,0.9854611716482095,0.9874460950958034,0.9685568217715013
0.9902041204290843,0.9911625015334141,0.9896682228293565,0.9880875306710809,0.969190557703673
0.9916241881425241,0.9893363665065543,0.9881307965847901,0.9889039982591613,0.967402989631025
0.9879115306582678,0.9900264983471005,0.9896078100285475,0.9868474270681192,0.9690692562782868
0.9883518201251981,0.9854425406981124,0.9870896946543758,0.9890560666941564,0.9693155652043459
0.9919303767429984,0.9909306606103481,0.9893490273928719,0.9872080745974466,0.9690348399956406
0.9886382885993223,0.9854093343936957,0.9899577728676267,0.988460429135721,0.9679336399343321
0.9917245745850662,0.9858295966912984,0.9892901110044405,0.9893327872281604,0.9682211103859857
0.9869479680662683,0.9896628326564373,0.9854892516377081,0.98911410366157,0.9684821775012549
0.9839278390173909,0.9857851242955188,0.9873834356479229,0.9899655950736959,0.9678724899532467
0.9917551691195449,0.9918494672763981,0.9894323687115836,0.9899961319397913,0.9689496010962031
0.9855069395437207,0.9884498370847342,0.9882667455905044,0.9867898199801587,0.9674778860993772
0.9863336187585482,0.9872778361562968,0.9915544744557246,0.9898631697058363,0.9693963656351214
0.9947622457010175,0.9905114921892371,0.9897965159220738,0.9881709283750503,0.9677553520885296
0.9860220181580076,0.9901559429762522,0.9856612070046478,0.9872794574872328,0.9681055890435158
0.9890521875394109,0.9851516485162396,0.9876311746044278,0.9875113970168826,0.9691640211624543
0.9868614594536838,0.9919781508793517,0.9838092816374737,0.9877545191290205,0.9689976082163546
0.9938205529776349,0.9872872193142771,0.9886154744524384,0.9891697674158849,0.9698647606191755
0.9839214257883279,0.9877446120381875,0.9911121569680417,0.9904981326479114,0.9686730521263653
0.9862224767788025,0.988636602286673,0.9875367631328388,0.9885012535832235,0.9679374767892935
0.9900376720539283,0.9882088731668612,0.9913729849578351,0.9891595876199362,0.9683456785643205
0.9888091817367577,0.988018578695011,0.9892617764263578,0.9875707831437707,0.9691411829417759
0.9879033334832256,0.9883617840252249,0.986573781496967,0.988236681734737,0.9676633963250106
0.9861848402671664,0.9908040912685544,0.9879909261625827,0.9886447453568609,0.9679120562890255
0.9901467021935167,0.9886814373045286,0.988917358521062,0.985977321162009,0.9682613490770184
0.9895763389630758,0.9880818730855174,0.9884323738968943,0.9875638317198343,0.9687893129086458
0.9878687289732349,0.9898880124137708,0.9901791751881888,0.9869011562530798,0.9686666077085506
0.9874001165204337,0.9840786551772109,0.9875550491414519,0.9887484346954566,0.9679267575729348
0.9856874661677247,0.9924392193839332,0.990933259470634,0.9886920795888939,0.9681878196165344
0.9897250534315747,0.9860905482344965,0.9900063813676986,0.9866345600088023,0.9688600147178185
0.987791915037244,0.9863302561193665,0.9889711447684195,0.9887156969116875,0.9694229142578782
0.9902254741149791,0.9891738839463913,0.9898799729298388,0.9895514417347935,0.9675151885464335
0.9847950069200276,0.984606064765061,0.9874559596690768,0.9874664855159891,0.9681008971462101
0.9921246483470834,0.9897285503355744,0.9920288906190333,0.9875740085508854,0.9691232584615764
0.9906338373512044,0.9913538893413404,0.9915523050165901,0.9890506962331044,0.9684618217693013
0.9894048032294123,0.9867901467917596,0.9893216321370303,0.9874667615309357,0.9688194593534167
0.9869908278752376,0.9870900678710781,0.989437173031533,0.9877135058380603,0.9689447347894306
0.9925291407905268,0.9899050542946725,0.9900830082073149,0.987691062357911,0.9676734184270294
0.9914199340697193,0.9922716283536045,0.9923144890281517,0.9893958116943752,0.9693934534066536
0.9918704916541299,0.98877784351498,0.9858770355829317,0.9894814799467286,0.9681144066131624
0.9877343036127809,0.9897060923136969,0.9841589992134293,0.9886822205680256,0.968086997205948
0.9862617862943457,0.9890418797810354,0.9865286599538658,0.9869538869081622,0.9685340417245285
0.989579028520354,0.99029917727317,0.9907894118957125,0.9877085833894288,0.968163336457525
0.9901806714300512,0.9886441687130118,0.9883011894644497,0.9896791169097678,0.9691971133965798
0.9879047767831413,0.9911781300626528,0.987324417289452,0.9889182461895654,0.967837638859188
0.9908430735972249,0.9873668240886893,0.9901500320785583,0.9896074872368777,0.9685630196967568
0.987038873143495,0.9866545270132829,0.9922093043425024,0.9897765186261996,0.9673806980941618
0.983432865524372,0.9850987088359314,0.9894942597413534,0.9881341595034423,0.9696480332178942
0.9882701743167797,0.9906236549046911,0.9892261176761326,0.9870293989949068,0.9686896651996757
0.9900512864967272,0.987862683592399,0.986206662483553,0.9868115963969314,0.9684205010479483
0.9889538154179178,0.9881079904340213,0.9902763983505057,0.990241031771949,0.969034125912227
0.9894670891094833,0.9865454856042499,0.9871096128115259,0.9870248644350548,0.9675693753184456
0.9897356468545475,0.9892902193626677,0.9876615317107835,0.9887456676956866,0.9689955505067036
0.9838569391046323,0.9881547482340698,0.9888276167848287,0.9881948617358943,0.9678935472373327
0.9867613817807693,0.9870238727385852,0.9862704053669854,0.9887326656171501,0.9672055815000176
0.9914519192175628,0.9876540028878473,0.9875410096933236,0.9887976753260145,0.968784164684012
0.9934387452523856,0.9883072406674274,0.9860532650268387,0.9876670734578423,0.9693191062679765
0.9869399421494307,0.9902382281266087,0.9907842873072835,0.9880097136413807,0.9685326443989444
0.9872252468850007,0.9872538357770362,0.9893432581178241,0.988598711230224,0.9691605647491139
0.9882261622316316,0.990058647707236,0.9899143438796613,0.9886066909291555,0.9674820243029993
0.9870508563199073,0.9924274379603074,0.9900595706759301,0.9880476110021884,0.9682198273951803
0.9869217628502521,0.9858706105447984,0.9891316734125972,0.9891544617848136,0.968809095369199
0.9886337205656807,0.9919043059126373,0.9873503772975676,0.9876052962547968,0.9692920729018083
0.9863196634923331,0.987575631483414,0.9899131508464937,0.9873235436296158,0.9682191107024735
0.986555036890677,0.9891291630834388,0.9908046075872325,0.9887934279471182,0.9681650447143646
0.99721399235511,0.9872477612846244,0.9897540178904835,0.9858341516842777,0.9676334008715087
0.988581664706998,0.9828118289608669,0.9913586987064559,0.9897426808403977,0.9692538280790406
0.9916913401631815,0.9889902200220871,0.9889868333332639,0.9880571957683769,0.968129911141701
0.9902060152263729,0.9904581199679365,0.989725131197509,0.9895803997558194,0.9687039962212193
0.9865015291307621,0.9835480134758937,0.9913801543326386,0.9864266820727567,0.9681131521115741
0.9887982694959256,0.9880665062947603,0.9890400502313342,0.9893731983329054,0.9679138195129671
0.9849135305522598,0.9915960977417974,0.9901065364472645,0.9874104661691471,0.9691494101978156
0.9920021586061148,0.992417189365888,0.9907164707128004,0.9908027972811884,0.9690714947733955
0.9943970185635389,0.9846856807049587,0.9912822908641354,0.9891641694732338,0.9676582418347363
0.9881978494686187,0.991036968913692,0.9884075243492848,0.9876414044490018,0.9688887272908654
0.9900718180803671,0.9870773340885114,0.9895958805102736,0.990060674755095,0.9690147768849808
0.989271442331702,0.9908019826684772,0.9871573464039027,0.9880358063277824,0.9676233977505462
0.9848886389034043,0.9911965422051545,0.9876730331828923,0.989179591138784,0.9684295189442024
0.9871643813434529,0.9945892064723841,0.989044994735655,0.9891378567993573,0.9682929884217972
0.9877287345431452,0.9867306244149192,0.989313548258658,0.98853872424861,0.9689865977568068
0.9851434193020887,0.9898222057589368,0.9882310880800855,0.9879312542780044,0.9685882764537742
0.9889869214851971,0.989556849721311,0.9872846942135393,0.9885505807304604,0.9684609742603527
0.9887946164740918,0.9890449334047787,0.9887784286454937,0.9868414389764963,0.9685309588532913
0.9867085135946871,0.9875467346863392,0.9874626156450024,0.9892782167117125,0.9678336434429953
0.9859961833935769,0.987780120919718,0.988999962873303,0.9863701907752848,0.9687544055431636
0.9895593422457601,0.9880932897705773,0.9851721587278732,0.9886005805837206,0.9681268845418872
0.985527249038518,0.9910224674693348,0.9909866533942344,0.9870365166831685,0.9680482681998624
0.9834639975867522,0.9879240004830014,0.9882056501157763,0.9869374822617845,0.9684248617286209
0.993051272497906,0.9849425590259789,0.987270304786255,0.9873023655716017,0.9677042745912054
0.9895663101442783,0.9876853864148469,0.9888334381930836,0.9899407728154309,0.9678815653521126
0.9919901050986818,0.9916799844257166,0.9884032514310421,0.9871674647764905,0.9685450490512558
0.9887098356437639,0.9887002297884788,0.990188389550443,0.9888428291412202,0.9696162972516373
0.9895215372432402,0.9885986902361646,0.9906013147794399,0.9891746520454481,0.9685768810051129
0.9898905479853289,0.9873780113476962,0.989361618659111,0.9901099964739136,0.9684602001016009
0.9854469375401272,0.9890931737156117,0.9883914821654981,0.9877333023641056,0.9695191358346569
0.9862659449606221,0.9857000226039501,0.9901294227224726,0.9886053158366177,0.9690670044711022
0.989903839080174,0.9862999420116815,0.9885785326051334,0.9853969954680206,0.9687045150862614
0.9866853833940379,0.9899573587430831,0.9884893177323898,0.9885770831471566,0.9682102103841688
0.9854710644948342,0.9900882815860219,0.9874424587470679,0.989427998773159,0.9677607726490796
0.9872460388158852,0.9902960495510373,0.9902156144573251,0.9897711202810795,0.9701693206099278
0.9906907543971609,0.9897245631888645,0.9895756947292089,0.9896025053621591,0.9682089066210257
0.9864450621726972,0.9867900553965699,0.9909987853267629,0.9866046463730569,0.9695325011726414
0.9877287647843883,0.9906392897318926,0.991083575258319,0.9883875439863575,0.9682390373651281
0.9846127774262923,0.9860689666002324,0.9877315336491745,0.9879064982868002,0.9687040107644831
0.9866985388679251,0.9881662828060056,0.9908297683201431,0.9895085202671119,0.9689972664072892
0.9879074103736951,0.9896104893066728,0.9880890037211957,0.9892572907180633,0.9689514098881356
0.9953620205671069,0.9910685661251987,0.9863377202597711,0.986091174674061,0.9682073778453218
0.9926493729072176,0.9869053002439441,0.9899817091637984,0.9890068777423424,0.9689227592920591
0.9850005014338149,0.9882774760667621,0.9895059212462578,0.9887252864695556,0.968294606285583
0.9898118440509905,0.9892443175750464,0.9864666492015589,0.9874159502779644,0.9681512496732039
0.9865422422442084,0.9899019206240993,0.9886057528999272,0.9883315863434623,0.9683646698976989
0.9889901871736151,0.9881638553307353,0.98962178912078,0.988044829290713,0.9686646745129341
0.9897791881896564,0.9906539684455324,0.9874733388849921,0.988931447971274,0.9688512528229347
0.9867738689707422,0.9875981091418619,0.9902397484210334,0.9903729246624345,0.9676465260563586
0.9837000384983232,0.9901836769375315,0.9885823538904075,0.9876552577274492,0.968499650127835
0.9883866543872882,0.9904396719769316,0.989742969978624,0.9886680199469063,0.9680384047700755
0.9906112367247463,0.987962621586632,0.9869690823561692,0.9901123316032959,0.9699028588146825
0.989338144495967,0.9887417647541628,0.9861346546944402,0.9898428095583388,0.9681402119921938
0.9878196140691874,0.9897937002364047,0.9886782645702578,0.987920565039692,0.9689012558599006
0.9880169861611039,0.9889590034098806,0.9896516093589639,0.9893158798180838,0.9673144548921112
0.9876074706972312,0.9921625788175918,0.9882343797231241,0.9902121589214874,0.9685462871072978
0.9895521686792054,0.990472374300508,0.9872258144094197,0.9907342314209823,0.9683759710396913
0.9878589716933849,0.9898722126568014,0.9914465771307582,0.988762148569712,0.9682482940364118
0.9940113862212622,0.9887570856062837,0.9898708018114378,0.9878854710612938,0.968331056189238
0.9899854103174951,0.9859814923921011,0.986871890251828,0.9890330025855368,0.9685880382394881
0.9892129377151693,0.9920817029370194,0.9840611242187377,0.9885967160333954,0.9670819454815718
0.9890021542619214,0.9936553912514927,0.9902852931490345,0.9898356942839877,0.9684832575561593
0.9907748847555548,0.988070461868345,0.9879339261180605,0.9884775090914559,0.9690716868961633
0.9955023751321006,0.9858795077896757,0.9864276902599005,0.9896256898588421,0.9689233741812684
