n_copy=5,n_copy=4,n_copy=3,n_copy=2,n_copy=1
0.9658442442761047,0.9687540201845211,0.9740868209257249,0.9661454344066864,0.9537287258702382
0.9565946821459143,0.963868183778971,0.9688683499432751,0.9743128107662145,0.9569340901839025
0.9630724644533131,0.9677831363969388,0.9640619440707696,0.9659372284200146,0.952651169500102
0.9797196694479883,0.9603748304541351,0.9765570951410056,0.9685289615695644,0.9508887668405148
0.9677912315844592,0.9679594761220254,0.9638281440646402,0.9727036122967806,0.9519083025911749
0.9535304252774222,0.9640366947556466,0.9630565572434682,0.9714033653068693,0.9517222909987879
0.9764153943981858,0.9620923074754513,0.9692756768769362,0.9619282201454089,0.961398417213289
0.9541045356633966,0.9638750653976789,0.9641072580684367,0.9673870977117123,0.9537445440359981
0.9660569577838363,0.9609742755414942,0.9698481572209336,0.9681223332143452,0.9564245324883792
0.9629464877249777,0.9711747401911418,0.9625915047486154,0.9651342200463275,0.9507241687303626
0.9597058190981564,0.9690117476936809,0.9661994381952386,0.9662822116027534,0.9500785221709218
0.967391540171841,0.9719511741156092,0.9649416102842648,0.9649873757202578,0.9535295332768771
0.968512413982791,0.9629697298759305,0.9593542689803286,0.9661260890103146,0.9550023923204679
0.9773199791420892,0.9674778220218426,0.9653554178371757,0.9621652131262038,0.9520556618776039
0.9740835479703139,0.9690437152052566,0.9656307615903571,0.9652055825508549,0.956917373795363
0.9654029111255116,0.9698545875617136,0.9705945837355905,0.9571264217606636,0.960486551098549
0.9723110322665636,0.9684246108351938,0.9547110219667797,0.9610046697521034,0.9535973341000162
0.9789857866669239,0.9719511051878946,0.9671499869738117,0.967269772978144,0.9535821404450102
0.9550549161422757,0.9678911887088019,0.9652839886726575,0.9653143519596947,0.9568277168443668
0.9832456670054606,0.9758419348667082,0.9697151950807751,0.9695158327820165,0.956881960878936
0.9691919704265013,0.9643216041412606,0.9700337640032881,0.9662020705434798,0.9521376087825223
0.9501584799693429,0.9759563739759507,0.9649022278320786,0.9593665538843311,0.9601280374274677
0.9506067982882448,0.9617064713737064,0.960365991104842,0.968514160145335,0.9514485330338667
0.9607969870669477,0.9552620876526687,0.9684036672174067,0.969578316465025,0.9508152240533132
0.971407607988922,0.9621406067375271,0.967262861988095,0.9706183963791674,0.9565257085850444
0.9569894207610331,0.9682859293396575,0.9667940930712489,0.96775377505784,0.9576455471984585
0.9702191655873917,0.954098732330208,0.9754947362029788,0.9636876023427087,0.9568983487547564
0.9713384498738357,0.9780039737965374,0.9691613608710977,0.969255317115655,0.9564721363361061
0.9713576263549387,0.9629176379362748,0.9708112515537726,0.969508097586083,0.9563118697607289
0.9628346827917731,0.9729069987082197,0.9741923254422403,0.9665271514034302,0.9525613083979655
0.9552268576404315,0.9531855361442465,0.9720715727646022,0.973996223026637,0.951815234614192
0.9743616978343776,0.966673755659649,0.969025877374103,0.9665382279637668,0.9563798172314555
0.9781279070371912,0.956833139666587,0.9609962254720481,0.9620167430547071,0.957997647119847
0.9657736156364417,0.9744516085344622,0.9746131272597717,0.9663292357509895,0.9578499593206987
0.9626718306790834,0.9601583850344672,0.9673111516910539,0.9735948658721767,0.9492362181073358
0.9648675046555313,0.9731780069104617,0.9718598240097861,0.9686070001183781,0.952135220340894
0.9620250990039805,0.9555472907576729,0.9636771303616701,0.9683403416532144,0.9573089917308043
0.9738333141449906,0.9482956242795222,0.9654110041965795,0.9685353915307885,0.9538919581231204
0.9709710101659723,0.958158285926753,0.9723580777387952,0.9680291888455309,0.9625142750906556
0.968175236710127,0.9586337170026978,0.9586657554436185,0.9619593644161456,0.9589967817439543
0.9747171727551361,0.9601719725363691,0.9736038545683549,0.9699542297238608,0.9527974366412871
0.9700498506635279,0.969688264349961,0.963791815445914,0.9630333538190876,0.9551439521392815
0.9642802183015887,0.9608850045874852,0.9724187276236593,0.9638345118396607,0.9556622424652407
0.9670579872060138,0.9741359336449508,0.9701716747061452,0.9653272293709058,0.9519836093092514
0.9712595271074922,0.971050353485653,0.9690131180955942,0.9709064071373397,0.9568723625404048
0.97334614903083,0.9715150232025734,0.971344797282838,0.9707616870836161,0.954396286061089
0.968061687371306,0.9742620070159694,0.9687227231057222,0.969357142067237,0.9572883743957787
0.9528812059520286,0.9683087595527986,0.9816118136567262,0.966074315041377,0.9532482221421417
0.9737568338217366,0.9664793564268902,0.9663539449029314,0.9688246550617984,0.9558074397471904
0.9607153880314103,0.9654335151085126,0.9683854756772239,0.9729844164907143,0.9492143842654875
0.9656226397627999,0.967479431425845,0.9647724445738204,0.9643863583340462,0.9545582692924636
0.9667472712422831,0.966940305246926,0.968146566995934,0.9668917260494901,0.9546122868898835
0.9496015343751659,0.9554894258117319,0.9722508005643101,0.9647411169879898,0.9530406504199324
