epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XX_var,Observable_ZZ_ev,Observable_ZZ_var
1,0.45721199311972405,0.5058506336158044,0.5657265151202482,0.0006132420193193821,0.10369455592523244,0.0021057929399166354
2,0.4868369573619788,0.43084210534224476,0.6622089390644098,0.0011564803400882161,0.19400099980513597,0.0020202459071644403
3,0.5067879209781551,0.34442409476855496,0.6057773856651028,0.0030003568975704264,0.30699858195463775,0.0030389191389755066
4,0.5350648550683791,0.270810459273275,0.5445277541299027,0.002623217667148789,0.4111933822066791,0.005810611134636886
5,0.5606961096195981,0.2159914196461494,0.6815812111474715,0.01105461661548979,0.6918790689601912,0.04133290334196986
6,0.5815998301979662,0.18116901608935987,0.634428320696253,0.012872741935215091,0.860169825245572,0.00887914540973401
7,0.5973988016187404,0.15706703163886113,0.8825254737607585,0.006471257705217415,0.6354023311843673,0.04844660000681008
8,0.6106797056304983,0.14653224167025597,0.7513858566372034,0.01449520107135086,0.7848064404247779,0.018906182705900887
9,0.6253525707018268,0.13017526262975151,0.7977062351683805,0.009625157978525575,1.344710701681361,0.006942510507755043
10,0.6347297531425959,0.14191867356375834,0.6632152446921189,0.013818778824697169,1.1768890603179016,0.013677548401094542
11,0.6521860645783907,0.11424273461011802,1.1080547534820469,0.010333411565667359,1.2093599836964526,0.013619610672036379
12,0.6686939463550825,0.10092740539973366,1.3537686330537595,0.00513034151622869,0.7977072655459791,0.004220710971049482
13,0.6806282360838691,0.10441696116854172,1.0067032889452767,0.012886455241971576,1.0593470172832573,0.005324010108087298
14,0.6992117615871786,0.08861621481411025,1.1065807623821582,0.00668888537338825,1.469740963752308,0.0045777999593047585
15,0.7136430049716965,0.08205828098882663,1.308318469542404,0.013697222782931156,0.9522497364468931,0.007129152282697597
16,0.7247079256131517,0.08061258346695663,1.0612861032618819,0.0028319240354300113,0.8244524253126089,0.006593511342951253
17,0.7398034430630358,0.07416787770830133,1.0247468935172803,0.008681207473342814,0.8688749602230299,0.006743548912507614
18,0.7435894012486284,0.08226808882615183,0.6510592982557931,0.006200761728887688,0.9578676539988301,0.004791086620542814
19,0.7493587603936783,0.0904756885221642,0.9238283938907638,0.004778193529787345,1.1686786982021258,0.0020034628387342462
20,0.7689341520979914,0.06937426778927151,0.8005396616262034,0.0021183018275188776,0.7597172921860118,0.0025400255919500944
21,0.7819039441560837,0.06071555829921163,1.0339266860060126,0.0030549923147324782,1.1298251359650444,0.001832243485613699
22,0.7920405646516171,0.05700301518878627,1.0328107732021168,0.0021232675273213176,0.8246836199436497,0.0025135023462843176
23,0.7921395745689456,0.06436476832742923,1.0512254105912169,0.004815934491621321,1.1360144488375508,0.003696850888770471
24,0.8084379494635301,0.05526416193886411,1.4788432887984784,0.003591627564650858,0.8222583333886336,0.003710210135825465
25,0.8173570270801094,0.05115326981002302,1.084649539135887,0.002030621032872791,1.0835425966131047,0.0021590560738156423
26,0.8250407450505395,0.048446718969531045,0.9893014262450418,0.001852803710356561,1.3539775058008532,0.0025522531114065008
27,0.8297620393902894,0.05261140128067573,0.8767168058406514,0.0013675095574505118,1.060324747628475,0.002544076884458408
28,0.833533625445864,0.04982263106227707,0.9010235238625754,0.0017929960833669436,1.4160020149674706,0.0014252469267332388
29,0.8401837669825715,0.05112478911589137,0.8314657603947176,0.00234465830920775,0.8811641952095488,0.0021189819485221903
30,0.8538608857709636,0.04268032457144255,0.980897356829199,0.0013097745981501677,1.0700972172040693,0.0012291984636893679
31,0.8624516168065565,0.037625668910972236,1.1586771283660018,0.0014609582391693554,1.0501759341791845,0.0023393238385209076
32,0.866089511910258,0.037965749813002096,0.9989653761885913,0.0026641076871150677,0.9531754678146837,0.0028303412857600104
33,0.8708167669149569,0.040393533307808344,0.9298310274674396,0.0015528775204962156,0.9175760475690733,0.0011385518670975162
34,0.8735244199698491,0.04064137412401869,0.9338252445630904,0.0009500010902797558,0.8085050141394955,0.002222044066785815
35,0.8785297824942716,0.039029770710384444,1.103568299627459,0.0017315973386517183,1.1594833713693022,0.0015305259354127748
36,0.8847751709688111,0.035825201140086776,1.121276353268965,0.0013477217629300016,0.9955130718830624,0.001748563834566878
37,0.8887312173166196,0.03457673092881324,0.8719112202412097,0.001089744022162486,1.1320191882435373,0.0012715817364474776
38,0.8979434895616877,0.02873276363818457,1.1718823382579941,0.001841703593128855,0.8252316265992126,0.0012619002422255838
39,0.9024835232254558,0.027465058395079362,1.3433357236588122,0.0013914618130680307,1.0621771077616744,0.0012369342616847753
40,0.8989030123418206,0.03516538028733859,1.0261570437818757,0.0015788158445984553,1.1801428653071555,0.0008700942874561727
41,0.906895544315005,0.027838121194008168,0.8482915413173779,0.0016827156801419087,1.076529023949414,0.0011052077103522223
42,0.9117097166015421,0.025661493192352978,1.0270217252822829,0.0009451981993001168,0.9934327525538306,0.0020559457822761553
43,0.9147892036876989,0.025383513483702293,0.9840555792407988,0.0008944008625974284,0.9992306826872468,0.0013545941370855339
44,0.9174544033637002,0.024065621725105783,0.8750510223980188,0.0011190806903105233,0.9952686446127105,0.0010828798132624144
45,0.9174351310807695,0.027522508461103885,0.962070718613661,0.0007764980179097075,1.0060905435541283,0.0009579203291842977
46,0.9239614364256822,0.022022477925715607,1.0442838937144265,0.0008567040779380588,1.0175785033278388,0.0008629417342656538
47,0.9246381128015737,0.023950183466113734,0.9542067170673928,0.0006735470307270287,1.0635021911842817,0.0007895261405712423
