n_copy=5,n_copy=4,n_copy=3,n_copy=2,n_copy=1
0.9978286848978745,1.0042883620616787,0.9992538931421424,0.9967407383900091,0.9776018719363335
1.0060276054084432,0.989105747338175,0.9905124579185813,1.0023379663298495,0.9735789146256886
0.979334536572144,0.9980965833370194,0.9972276979748493,0.9939173147089813,0.9738737619410114
0.9957183476990957,0.9898290496329656,0.9982088326794586,0.9916651605808564,0.9741555292902542
0.9980130100501968,0.9950396640461725,0.9900126011081508,0.9995101030698453,0.9732974928700944
1.000102201507215,0.9937527370849866,0.9987897982846499,0.9955467698213811,0.9775081242222124
0.9875561298313036,1.0113187237832488,1.0009832018468983,0.9988576902210095,0.9772241245706574
0.9871252802113437,0.9931656745695951,0.9940850689325794,0.9998930196694976,0.9739801613855595
1.0130189274211767,0.9952909616228811,1.0102160414764336,1.0046881062307316,0.9752011876462763
0.9858657539930668,0.987306970582913,0.9974112854736522,0.9921566029809812,0.9745316751953081
0.9761089710469257,1.0147748783505315,0.9932969869675936,1.000846582980065,0.9732726474541067
0.9837833827198574,0.9969224862827832,1.002870137556384,1.000267263463256,0.9756425392577348
0.9986467155322607,1.0109189137938572,1.0085646429007333,0.9951865784363968,0.9762619731138726
0.9789124683391787,0.9966091521985064,0.99999433682885,0.9976448428011695,0.9751896330424014
1.0291431270381068,0.98643674764407,1.0065635324075752,0.9961623577203407,0.9786744873194423
1.0079531927077645,1.0008058484347497,1.0010512655713462,0.9954392081723699,0.9748279851036395
0.9891302556408621,0.9867304186107781,0.9928179743443504,0.9995277667024323,0.9741290063152271
1.011755702320074,0.9908238842051249,1.0058272792583731,0.9987150708333388,0.9752278734817234
0.9813104300825177,1.0014330025434475,1.0012105817398365,0.9920459842216441,0.9746252583526013
0.9810701898296832,1.0041679381113995,0.9986865886524933,0.9999955085184671,0.9731261572143729
1.0023099463580427,0.9982176456274863,1.0023263026090763,1.001431580084806,0.976420343678321
0.9856289641971984,0.994273803049946,0.9911167576645732,0.988435459073972,0.9774259955775707
0.9990312001550957,1.0053657434786722,0.9959751593568062,1.0053054354195277,0.9768362851941149
0.9975762335079271,1.0078067359229457,1.007472178700151,0.9982161289241136,0.9758887986840402
1.0166142268950216,0.9979181846085988,1.0048615464969186,1.0017365273732732,0.9755374337293692
1.0174029903014028,0.9919702684194042,0.9995149752619249,0.9962400679167037,0.9769185725791784
1.0026270381188485,0.9972525518030797,1.0060427827888132,1.0030639268769819,0.978138009739267
1.0024017059922794,0.9981305871572026,0.9867981038423578,0.994646883895242,0.9786452458844327
1.004751089984615,0.9861611756634803,1.0045324802023299,1.0050840843197626,0.9750128505303108
0.9961500629505646,1.0009782303448236,1.0034820882781241,0.9966346845870347,0.9752967336106504
0.9904825096834016,1.0021368459682132,0.9937627145889729,0.9941136490629698,0.973002756309581
0.9984708871464083,0.986320014293556,0.994978609509222,0.9968830640549337,0.9750792393980884
0.9855724660921048,0.9965437077455412,0.9902803201248028,0.9994496848560721,0.9753361513949392
0.9988840104685828,1.0232687444166424,0.9874619083569097,0.993905919663009,0.9780576471120755
0.997645825019761,1.0031579008342226,1.0072737181062403,1.0031307901247035,0.9739538451365671
0.9877876442511455,0.988768227614467,1.009839569876091,0.9931932491153723,0.970792888636634
0.9713603270630071,1.0114089445307641,1.0070700783531967,0.9923418542648184,0.9756055001561861
1.006243037350492,0.9852620069329013,0.9909105576845405,0.9926996689872514,0.9743707812640996
1.0049506305412161,0.9905949474515496,0.9932772253694145,0.9937715547890116,0.9769299626262252
0.9897453848925999,0.998856914381638,0.9951444582239611,1.0023117442650347,0.975469106047317
1.0125090923104005,0.9933171211694292,1.0038605149881326,1.0039101409222095,0.9729088217422331
0.9986821184217648,1.0056854998903586,0.9903251128076301,0.9967865382845122,0.9755632374042951
