n_copy=5,n_copy=4,n_copy=3,n_copy=2,n_copy=1
0.997583054565043,0.9980919288824472,0.999736762384294,0.9954761679773038,0.9744203888488728
0.9902130086129337,1.0017136587087734,0.9974714282241489,0.9997093153886678,0.974972103810428
1.002287132465564,0.9950863570693342,0.9977080407450158,0.9989358015848463,0.9754726201962234
0.9965381281370821,0.995650860699331,0.9963395871083428,0.9995468914290712,0.9756299698544169
1.0006960283719393,1.003276230014179,0.9954592384980825,0.9965729388036967,0.9746245771504033
1.0011794857537226,0.9972114499160367,0.997359351501578,1.000313104764284,0.9763939807526146
0.9921146793154818,0.9975109685996255,0.9953898696787054,0.9950424534943437,0.9756459190227975
1.0023282715482353,0.9973130855407769,0.9990262805017496,0.998027209866015,0.9754072676486963
0.997644496298461,0.9971377243988647,0.9975787370850515,0.9982370937120855,0.9753373344592087
0.9981839192965393,0.9970169689183637,0.9982230112495096,0.9949160749397068,0.9754978730300057
0.9975391871321606,0.9968644642775131,0.9984431058595504,0.9962145474963114,0.9753376331820118
0.9945733710063878,1.0009764580494416,0.9994049019444755,0.9959178804105563,0.9750694477093298
0.9938660093731386,1.0013145294637,0.9941282743633801,0.9964538940943567,0.9755414140417245
0.9931315387844137,0.9926498643299624,0.9961999879805247,0.9986878366438129,0.9752164579875351
0.996683559248378,0.9952171797591434,0.9966492308789343,0.9998655674627913,0.975008891448176
0.9980233876949954,0.9951373977450382,0.994642645908439,0.9962691250678234,0.9753197301252906
1.0017054447897753,0.9989608616467927,0.9981895875837709,0.9963310118328166,0.9748454527994028
0.9959651973438374,0.9948285362396638,0.9972921872565286,0.9993773895499919,0.9752375620259812
0.9991441451698264,0.9977394712154161,0.9989829749584284,0.9986171162896672,0.9755340876756482
1.002894959906645,0.9993678677809531,0.9977870486992766,0.997955455270336,0.9753142967203076
0.9901571652093738,0.9992111130572062,0.9971600486129075,0.9968078116225155,0.9751085806335535
0.9975762625365222,0.9968382901680577,0.9984009453501448,0.9979043165047652,0.9759043470021327
1.002163276087791,0.9999939333489462,1.0000839393066754,0.9961748573481026,0.9754663811414219
0.9938120083342017,0.9977280751884434,0.9984591389215732,0.9963607207042623,0.9760669929911313
0.9921789777408948,0.9945236474850105,0.9996420867946608,0.9979472639988742,0.9763483795087975
0.9969986259669352,0.9959934179200879,0.9958449769849731,0.9984909825097608,0.9750926431222944
1.0008167900458125,0.9960241096926977,0.9962672770028042,0.9956863261049657,0.9750025492969207
0.9916706751168105,0.9975900607627335,0.9966971053568097,0.9956648261112679,0.9754736788370766
0.9951427552451656,0.9957873023736168,0.9994615110424684,0.9970109972831059,0.9752199842782812
0.9977866425472768,0.9972944683717796,0.9969936077602245,0.9972228320340426,0.9761118608784451
0.9972404623165949,0.9949240639090267,0.9977057956957339,0.9973706375179356,0.9758311478563934
1.0017829420195947,0.9971563265106196,0.9990253570202201,0.9985045568242236,0.9757788158744664
1.0007314642578011,0.9957529391220917,0.9961668577513872,0.9983631249116711,0.9755737574333081
1.0001689030572318,0.9990002276134107,0.9995653537885295,0.9971299741002465,0.9755391035329493
0.9960398342116111,0.9989571742235901,0.9966993467922992,0.9972566195147848,0.9758942392621935
0.9993002470685345,0.9973603943424271,0.9971076044813783,0.9962756879043245,0.9752450387713564
1.0003873467199573,0.9923973728596035,0.9980945988118677,0.997466359881906,0.9757568715781425
0.9979119259785975,0.9993402946882826,0.9936579407399222,0.9984425905981796,0.9750851983673625
0.994641722578561,0.9957381602969356,0.9997983707700536,0.996136167106944,0.9754282003686763
0.9971612659749773,0.9918712185315834,0.9980847889521596,0.9992460753909027,0.9762891462942945
0.9955719988010581,0.998741466604681,0.9987460596611448,0.9979982007101664,0.9753727980326423
0.995428416456066,1.0022727212916198,0.9934571757412107,0.9980256898585694,0.9743900879736818
0.998657288889346,0.9984331315957359,0.9983270230961223,0.9957743622658529,0.9752742315659275
0.9970197044210743,0.9994938040886449,0.9966344119886669,0.9964736568338629,0.9753889125816697
0.9915734791856522,0.9975113524143008,0.9986637890333322,0.9986811533282212,0.9746348638913681
0.995294780132974,1.0019941307432552,0.9968656219676186,0.9976991450603786,0.9755649172897156
1.0017924489028684,0.9999555209350303,0.9983110671149288,0.997211009492321,0.9751160292174296
1.0020997917104102,0.993386447234752,0.9956553865788982,0.9978939365624212,0.9754633209901012
1.0004542968014658,0.9988832796294514,0.9976152207788339,0.9953842365891996,0.9753691001810714
1.0012956519954361,1.0008770771411382,0.9964720501689683,0.9975748636756231,0.9760424207051881
0.9906624229017318,0.999779362905268,0.9969498687364734,0.9970483229090171,0.9754595831749403
1.00083771589311,0.9990507179406981,0.9991856294749544,0.9973018557471727,0.9746321826570613
0.9964277587831917,1.0005946733634745,0.9970872899398515,0.9972826689794193,0.9751564094533729
1.0001550344847732,1.001789672314198,0.9975558391178482,0.9985097664516999,0.975497053081426
0.996434438884897,0.996804406093125,0.9956457408305182,0.9972939121463846,0.9754332811277866
