epoch,F_ideal_train,F_noisy_train,F_ideal_meve,KL_Divergence
101,0.9267700131774582,0.994963345875508,0.9992531387503858,0.0007921147570927446
102,0.926962212024766,0.9954368902230308,0.9997048802131656,0.000559689581188991
103,0.9212236999721245,0.9889705641992259,0.9927593578718523,0.0070223265369388065
104,0.9248810951405221,0.9939330896200067,0.9979777522241764,0.0018507788917014262
105,0.9250132262159748,0.994110759521535,0.9980897099886906,0.002003207372060426
106,0.9247929036647387,0.993739310153741,0.9976817462821879,0.0014087970953729674
107,0.9268395087695219,0.995421940827212,0.9996014110561581,0.0006271844878328325
108,0.9265200293767535,0.9952524705135688,0.9994623780143046,0.0006840508360167968
109,0.9253667876295533,0.9943482781325705,0.9983111882042658,0.0010818811274609682
110,0.9259448254702668,0.9946077907939843,0.9982239617172048,0.0010197834498798643
111,0.9253241895435949,0.9938541027136799,0.9974684313429357,0.0022735731048720226
112,0.9267159536103938,0.9955564107483605,0.9991084802963459,0.0009663817214022133
113,0.9264225424758632,0.9952596497089137,0.9988685958545535,0.0009174071622541913
114,0.9270754650136687,0.9959777886633964,0.9995012904872416,0.0006915232073145693
115,0.9265135296819226,0.9953709350169347,0.9985754409646334,0.0013260529272072958
116,0.9253501908358018,0.9942487779877558,0.9972708673391343,0.002704289765934694
117,0.92662108731873,0.9950823889595594,0.9983791066077218,0.0014083694789686814
118,0.9260018796646695,0.994659600001819,0.9976111906860614,0.0021546439918020102
119,0.9274381079481222,0.9962143816044104,0.9996241741251869,0.0005868381239713733
120,0.9258003512372815,0.9944067476650199,0.9977196235737958,0.002141367857972513
121,0.9271227206276872,0.9960654276362766,0.999580276574885,0.0006062991067551741
122,0.9261781113237105,0.9952607242848379,0.9986711669114039,0.0012166071615731739
123,0.926816608869037,0.9959609390852103,0.9992320203980689,0.0008765297974807382
124,0.9265758648243677,0.9954606493152844,0.998651899361189,0.0012258593634483599
125,0.9275301953243443,0.9964098512373232,0.9995641349929282,0.0005144160014305646
126,0.9260798180688077,0.9949938173116513,0.9978185368598382,0.0011178092459245528
127,0.9276159233033325,0.9965404445647077,0.9996472001310855,0.0005000176149327413
128,0.9261734863564549,0.9953426028629638,0.998135335399017,0.001131492240911605
129,0.9267381792436536,0.9954972022305228,0.9984705943435553,0.0015805575942913824
130,0.9262879344789455,0.9955202155406447,0.9983259873248848,0.0016877206359415314
131,0.9270022195166455,0.9957402924838269,0.9987702295739981,0.0012902447901881702
132,0.9276810421449456,0.9966061760366853,0.9997010398798611,0.0004562367519352782
133,0.927262793249055,0.9960824674407169,0.9991318531605419,0.000931450705345998
134,0.9269578172025678,0.9959462445677751,0.9987630743559909,0.0012977645531916998
135,0.9271529132742675,0.9962233519451192,0.9991027190244667,0.0007288696418912524
136,0.9276698539253735,0.9968254219315934,0.9997414435045665,0.0004145576270651658
137,0.9275524717412755,0.996745752634362,0.9997048654796987,0.00044982015121434554
138,0.9266074843466644,0.9959900190630276,0.9987829216355921,0.0012258173492616623
139,0.9272726509534794,0.9964440581662162,0.9993728607345523,0.0005841511579403047
140,0.9238733205676357,0.9925353431708646,0.9946689196905313,0.005059752059913504
141,0.9269710712832971,0.9955685349794693,0.9983606997470306,0.0012096368361892553
142,0.9278528433220388,0.9966231988665358,0.9995617259881667,0.0004959127147329761
143,0.9265808823339472,0.9950912136427563,0.9978337236289295,0.0018756320892390087
144,0.9229343766348069,0.9912663547966771,0.9930803163388947,0.006519755578107627
145,0.9282833599739482,0.9968424513647529,0.9996755014585221,0.0004355994025376046
146,0.926238499746256,0.9944377813502778,0.9970839106820892,0.0028745187421018725
147,0.9263028459956844,0.9952885897360582,0.9978051218280126,0.001922673978909131
148,0.9272819291729404,0.9960635578451136,0.9988864680875845,0.0010309373272727863
149,0.9272517924382615,0.9963242348351073,0.999257469972933,0.0008027196555086854
150,0.9268410956469313,0.996089705334491,0.9988395474962259,0.00116452609925139
151,0.9278266749915047,0.9968199455347884,0.9996876455102996,0.00047281279368091876
152,0.9272354877801289,0.996165353965877,0.9988794167772457,0.0012020534826818875
153,0.9275025770781036,0.9965523518741415,0.9993823573347757,0.0005391994718487848
154,0.9268013318313191,0.9957918111648738,0.9985154017147863,0.0010105170377999123
155,0.9275554652694716,0.9967347184933263,0.9996877260307331,0.00047227207510477004
156,0.9272943593726694,0.9966272073863051,0.9995169609011139,0.0006115276339400615
157,0.9270702342824593,0.9963100671735132,0.9990848770575483,0.0006506195767444797
158,0.9275388701314796,0.9964367269658099,0.9992800850131742,0.0008331730223862922
159,0.9248029560408811,0.9943508999263769,0.9967392540017886,0.0022508375343395968
160,0.9276400622697241,0.9967458929413046,0.9995670248357699,0.0005259817116140973
161,0.9279348559851592,0.9969356208097812,0.9997105700866938,0.00042241718015455384
162,0.927408512736763,0.9965663892676535,0.999406199615102,0.0006657611061294441
163,0.9271101771851924,0.9966629786659511,0.9996345120668885,0.0004905691331457746
164,0.9271956639426969,0.9966992976402534,0.9996381142066783,0.0005304147805617054
165,0.926791294656688,0.9964099353633432,0.9994145547377141,0.000593892481450426
166,0.927206885322391,0.996654948816579,0.9995064589936972,0.0006486251281951658
167,0.9263305166726601,0.9961725528055078,0.9991881703803164,0.0007988006303581492
168,0.9265290446297393,0.9956685161601688,0.9985579748182463,0.0014583900185133089
169,0.9274143909443106,0.9966593657161907,0.9995163378318136,0.0005489694094437977
170,0.9268508544312073,0.9959975376887001,0.9988153125396488,0.00116981866690053
171,0.9268563381314865,0.9960799486719952,0.9988570014603028,0.0011061339691591015
172,0.9273702875577164,0.9968225641995232,0.9996614826311567,0.0004928938671810127
173,0.9274765706884789,0.9968095571898036,0.9996736239853511,0.0004871160086077846
174,0.9270437864105479,0.9963850722574609,0.9990015032682753,0.0009169771395500916
175,0.9277502557042834,0.9968920884980318,0.9995761282504368,0.00047021370805318724
176,0.9267351579512338,0.9958966714810217,0.9983206042744481,0.0015899980446286216
177,0.9277109702679435,0.996819949235576,0.9994658253123625,0.0006149303397861017
178,0.92799874083222,0.9970431621322597,0.9996775205585786,0.0004323188854974032
179,0.9277140321211889,0.9968269446002995,0.9993523301094233,0.0007323085953535591
180,0.9281464660149683,0.9970736090168357,0.999697991730504,0.00041818122101007954
181,0.9278896257425039,0.9966354118476167,0.9992350578098926,0.0008528850324266547
182,0.9273487333051103,0.9958898238023444,0.9983718587626896,0.0011847254143847463
183,0.9277258019995787,0.9964788105387711,0.9990286240775891,0.000985990751813838
184,0.9277998192356469,0.9967330534343902,0.9992063426003412,0.0008682975373022823
185,0.9280587524472356,0.996945870869971,0.9995145465174642,0.0004871913584731565
186,0.9279964563579606,0.9971377303844339,0.9997257134559548,0.0003979013310336911
187,0.9280201324255932,0.9971099455474415,0.9996504660776967,0.00042598614686040204
188,0.9275796640319743,0.9963776156622854,0.9988849959053888,0.0010932452996600024
189,0.9281969945713987,0.997153042273561,0.9997050485375849,0.0003966238484238469
190,0.9278542804329505,0.9966052053384082,0.9991383329601594,0.0009354648737420509
191,0.9281641138903511,0.9970725759755331,0.9996034222174708,0.0004601579590026223
192,0.9282449437106038,0.997169749657517,0.999719396784314,0.0003950292244262836
193,0.9274344331119281,0.9965709039580148,0.9989642439896924,0.0010552194972971811
194,0.9280268433570901,0.997158065384282,0.9997499645606454,0.0003814723725098131
195,0.9277697969038042,0.996816414083196,0.9992907601687078,0.0007619827274172319
196,0.9275946065330182,0.9966951842728015,0.9991284031477801,0.0008159484883593206
197,0.9282224237784675,0.9971455846754641,0.9997039140479042,0.00040023094828515554
198,0.9278000966193315,0.99689566303882,0.9993908036939342,0.0007001189690404678
199,0.9281264369133835,0.9970969559729689,0.99968902464859,0.00044576837596234224
200,0.928056398800683,0.997085035966581,0.9996412166408888,0.00045499287556838297
201,0.9270780819863131,0.996297438044257,0.9986215150279968,0.001363111904047698
202,0.9278666016717514,0.9970730364078335,0.9995752466929727,0.0005352373094661781
203,0.9278378147297159,0.9969880680717157,0.999452153691476,0.0006422786337786615
204,0.928111241070946,0.9971886233200119,0.9996872925812054,0.0004318169731482518
205,0.9276224339602086,0.996776688219798,0.9991446062770915,0.0008239688040751049
206,0.9282726814809348,0.9971748159771723,0.9996892527893134,0.0004271836534198714
207,0.9278183590059192,0.9966001734392997,0.99906098471939,0.0009625302268253163
208,0.928093777847473,0.9968996672753772,0.9994150645992469,0.0006935304752176222
209,0.9281856081219179,0.9971870546363065,0.9996674147232884,0.0004030153955774847
210,0.92831115547902,0.9972470088325038,0.9997324466453832,0.00039090316031008417
211,0.9281182912400686,0.9971644709556804,0.9996496940579469,0.0004086192471510887
212,0.9279761719220261,0.9970357986566543,0.9995377709248251,0.0005295317949522241
213,0.9275700155735622,0.9966204126758006,0.9990943560962909,0.0009412910168785525
214,0.9278880738413747,0.9970147353686141,0.9994631695243227,0.0006328902417630881
215,0.9277479980324604,0.996871931788506,0.9992876606513956,0.0007722534062126628
216,0.9280001384028929,0.9970611764253664,0.9995386754436438,0.00048379133390252793
217,0.9281101140952114,0.9972140823518769,0.9996820495538955,0.0004276724133931061
218,0.9280558294174889,0.9972028177976057,0.9996754994915016,0.00040509621013065346
219,0.9280468995148128,0.9970567277391061,0.9994981252289333,0.0005661857011929092
220,0.9283174608935683,0.9972435603805716,0.9997425989775126,0.0003857890943120217
221,0.9280628153974396,0.9969794477327703,0.9994665006991517,0.0006453097387118584
222,0.9282303452073846,0.9971963852955842,0.9996638778440738,0.0004297966348187046
223,0.9281350404634802,0.9971454517053416,0.9995851862697109,0.0004467867476515779
224,0.9283109932711707,0.9972504182165763,0.9997017016734161,0.0003954485115495516
225,0.9281494086424908,0.9971282439219078,0.9995752023931365,0.0004428715763509721
226,0.9278421182775898,0.9965570715062282,0.9990137705945932,0.0010747562981833461
227,0.9274889485801594,0.996535922561344,0.9988857482323572,0.001033651521230472
228,0.9282535246377713,0.9971596499088791,0.9996271509557692,0.0004723973122533229
229,0.9282094469662615,0.9971469407072872,0.9996322632371488,0.000472934800317885
230,0.9272045345891295,0.9961667427102228,0.9984625019160296,0.0015627794256366265
231,0.9281888756925698,0.9970808898491273,0.9995499100470411,0.0005755733147731417
232,0.9281073017163655,0.9970829639379716,0.9995299707092734,0.0005023399007963879
233,0.9283242674012063,0.9971840656497694,0.9996349980889075,0.00047957331600376494
234,0.9283954800142981,0.9972249637555733,0.9997068566247376,0.0004289502011996824
235,0.9281670910769485,0.996785713500429,0.9991966226508944,0.0008939384140184137
236,0.9283952261950428,0.9972656452262317,0.9997327065994598,0.0004096824638336358
237,0.9283567137670289,0.9971488565031478,0.9996118123668644,0.0005024236135626624
238,0.9284552400877197,0.9972780173975604,0.9997206205651681,0.0004143671800036497
239,0.9282397831952534,0.9972589634643801,0.9997184732866841,0.00040531674184675196
240,0.9283057021626353,0.9972571960788879,0.9997568446743093,0.0004069081800699179
241,0.9282824549446346,0.9972490552195318,0.9997258874839718,0.000409085085989247
242,0.9282186739613268,0.9972375617858412,0.9997544241408491,0.00040528388191835637
243,0.9281180446750417,0.9970949229335309,0.9995746920586367,0.0005205604953790867
244,0.9281511493000257,0.9970940418924579,0.999544679317538,0.0005183316620828777
245,0.9282972335669566,0.9972678749132127,0.999739457377604,0.0004018493379822753
246,0.9282864302792699,0.9972082519771747,0.9996884431209517,0.0004437108157280884
247,0.9281266721507978,0.9970684094705456,0.9994840479738438,0.0006381787808513975
248,0.9283667416586296,0.9972688120485422,0.9997300103636798,0.0004049090992909547
249,0.9283920502609727,0.9972420833805804,0.999666802544426,0.00046176429041398944
250,0.9284500574933321,0.9972579280705562,0.9997280791120167,0.0004082842096793228
251,0.9283363910655053,0.9971689372065548,0.9996087595562599,0.0005315092454277995
252,0.9282031563345452,0.9970791993243094,0.9995212653490434,0.0005867941702786508
253,0.9284180937246613,0.997248972074603,0.9997426179109078,0.0004098974087775166
254,0.9283560282336116,0.9972118779552501,0.9996056652785378,0.0005005051596687071
255,0.9282475214768409,0.9971801204112367,0.9995881733691817,0.0004805768689938317
256,0.9284091253990995,0.9972944861821673,0.9997065899380491,0.0004013926804842126
257,0.9283468394457455,0.9972495287435537,0.999669282970994,0.0004581012827275213
258,0.9285014353295201,0.9973261240770956,0.9997432435462674,0.000388057632122253
259,0.9282627403349267,0.9970681030933229,0.9994206660948589,0.000624477675005434
260,0.9283345193954523,0.9972729301554911,0.9996578297982431,0.0004169230705230762
261,0.9280244000974931,0.9969895539200134,0.9993263513156524,0.0007051802150653695
262,0.9283094574994869,0.9972647942759505,0.9996614135962989,0.00044413938372601784
263,0.9283817442634044,0.9972420812147966,0.9996348902224179,0.0004682770725867745
264,0.9284415710320785,0.9972938670095508,0.9996757710244547,0.0004133224777768982
265,0.9282628660439645,0.9971165727491114,0.9994304718064615,0.0006021049398860563
266,0.9285384754217901,0.9973117127256663,0.9997127661312647,0.0004207386261357613
267,0.928355392406552,0.997128063065193,0.9995405563944549,0.0005667329774789022
268,0.9284061195216791,0.9972475184087068,0.9996077186273228,0.00043746758963648783
269,0.9285295663207395,0.997326448349988,0.9997286819167738,0.0004072484912153667
270,0.9284091276572274,0.9972476374697451,0.9996408972546273,0.0004319778404220746
271,0.9284337667501581,0.9972694917105187,0.99969511820742,0.00043340427787379946
272,0.9282601821135377,0.9971000185145448,0.999495529518232,0.0006369403276251425
273,0.928482735724231,0.9972864611946751,0.9997003815273934,0.00041391230057307034
274,0.9284960538429631,0.9972819434024836,0.9996764503752357,0.00045694117781764417
275,0.9282140237076553,0.9970243153300294,0.9993651024649435,0.0007306215981635303
276,0.9285894495382029,0.9973093019811247,0.9997280224921488,0.0004205959730133848
277,0.9285430815053177,0.9972968439421502,0.9996960076213225,0.0004319527604913868
278,0.928572687663136,0.9972045498753139,0.999612601423584,0.000536075916448738
279,0.9284765096884908,0.9972098992029955,0.999594242511394,0.00047017068348833814
280,0.9287016444284141,0.9973595985933746,0.99974058658723,0.0003951181760901577
281,0.9287351312714708,0.9973700834098802,0.9997374601423027,0.00039094114552146793
282,0.928600528537687,0.997281286229573,0.999617213960869,0.0004976073879654855
283,0.9286912780516451,0.997377091601466,0.9997334167338157,0.0003941931100429989
284,0.928544126707068,0.9970764390758752,0.9994262126099386,0.0006942580000768553
285,0.9287774480750529,0.9974100332462936,0.9997679905178442,0.00037617985259127035
286,0.9286332907354885,0.9973634707164634,0.9997353599645377,0.00040520406234271594
287,0.9285655947033898,0.9973039593238097,0.9996694952562903,0.0004639958487188616
288,0.9283450495138537,0.9970996523130029,0.9994130710535137,0.0006826065093991455
289,0.9285953703667156,0.9973209995123293,0.9996833644098598,0.00043052484325338075
290,0.9285056903917357,0.9971709638572837,0.9995303762909804,0.0005399440913847537
291,0.9286679000138879,0.997361599360394,0.9997437508346055,0.00039571027228531747
292,0.9284160717349915,0.9971630277259709,0.9995114019153793,0.0006172309284306529
293,0.9286284785070049,0.9973576903659,0.9997639514994404,0.00039062642564371665
294,0.9285585763067736,0.9973229427490383,0.9997393064132544,0.00041726694669598345
295,0.9285019047580682,0.9973064190859321,0.9997673755688903,0.0004022528491317444
296,0.9284785544695291,0.9972963925120892,0.9997585427161938,0.0004060097632955722
297,0.9283969418633718,0.9971471836866731,0.9995830362263503,0.0005520411295638011
298,0.9285301445784672,0.9973031208911317,0.999750274271389,0.00041459279107932306
299,0.9285865393306887,0.9973094197762661,0.9997660473100483,0.00040716755308037
300,0.9283395790976648,0.9971516788606198,0.9995831438993011,0.0005624013226385541
301,0.9284955547171049,0.9972347676917341,0.9997196699639949,0.0004534479075426232
302,0.9281859458365591,0.9969679279830104,0.9993514126341734,0.0007556335757926321
303,0.9285534357377792,0.9972527092643554,0.9997087764103688,0.00045371602153651856
304,0.9285594597155907,0.9972249755060034,0.9997166781999124,0.00045599703582263927
305,0.9284088983405123,0.9970918842346863,0.9995967036995888,0.000575612845338321
306,0.9282075972200531,0.9969752932739722,0.999391761353034,0.0007354607118497977
307,0.9281162276803593,0.9969531852342401,0.9993724016703909,0.0006915820084051832
308,0.9281068014702282,0.9969524521982707,0.9994141361867162,0.0007005063641543322
309,0.9283226539775425,0.9971358853873636,0.9996509112621589,0.0004811522472671297
310,0.9283933230487043,0.9971421559896103,0.9996534066345617,0.0005076924550664207
311,0.9284673147396765,0.9971953360180459,0.9997295707207505,0.0004425366571474286
312,0.9281614214729278,0.9969374087302998,0.9994366838701985,0.0007023513230882436
313,0.9284246914832576,0.9971374754458578,0.9996502760858583,0.0005178917918733003
314,0.9285011566744276,0.9970659411471913,0.9995955749118842,0.0005843661013197949
315,0.9285367045612198,0.9971877206236606,0.9996807801256937,0.0004969595504720327
316,0.9283222876752106,0.9969752127968153,0.9993993135417549,0.0007400953619240486
317,0.9285906148335767,0.9971864820562122,0.9997216367952654,0.0004672243469235769
318,0.9285273383296205,0.9971413524929946,0.9996524964791688,0.0005148801977407328
319,0.9285033228325481,0.9971387672328702,0.9996610920940358,0.0004935431734209233
320,0.9285236569838331,0.9971732901539365,0.9996538564424264,0.0004991303098137692
321,0.9285889206510768,0.9972178390448325,0.9997253977774889,0.0004367362902968106
322,0.9285024811318047,0.9971641518027226,0.9996735898586584,0.0004934480485741583
323,0.9285484095194575,0.997137076192832,0.9996493125754392,0.0005221360518260251
324,0.9285737701918372,0.9972197138516484,0.9997277648235066,0.0004364842789811431
325,0.928374268715866,0.9970720682669987,0.9995430028682718,0.0005999431711951115
326,0.9285614783673047,0.9972128747475324,0.999725515416545,0.0004396702167751935
327,0.9285510209110645,0.99719214473545,0.9996492099830022,0.0004860016896296078
328,0.9285455985533243,0.9972038023022582,0.9996664249740393,0.0004696926597500539
329,0.9286641550663379,0.9972616629249569,0.9997182416224617,0.00043259170273985466
330,0.9286655726487204,0.9972529868491834,0.9996898777503772,0.000435660927214945
331,0.9284862303354883,0.9971047078731251,0.9994900574236623,0.0006051332202587542
332,0.9286634116027697,0.9972704935736911,0.999717513020615,0.00043017668734541333
333,0.9286510849015069,0.997221928088154,0.9996321828217523,0.0005221559524748701
334,0.9286709158507949,0.997267442908486,0.9996951283171497,0.0004571995133278501
335,0.928707649415338,0.9972973679745832,0.9997407330179343,0.00041894660895224075
336,0.9285957068808891,0.9972342315125667,0.9996600540986597,0.0004854195943897959
337,0.9286801919686147,0.9972907582859962,0.9997318187433477,0.00042631525981967004
338,0.9286062226006804,0.9971728889187805,0.9995969316266758,0.0005424924245890238
339,0.9287225842223247,0.9973236799134921,0.9997323848692499,0.0004200773757261726
340,0.9287545872008768,0.9973423106900331,0.9997593311534313,0.0004073443051447745
341,0.9286308108503922,0.9972639164910098,0.9996826047107251,0.0004733126990085459
342,0.928714419642476,0.9972992942490211,0.9997184297796131,0.0004424643976540521
343,0.9286948995103942,0.9972895579602714,0.9996926438940994,0.0004471089413744646
344,0.9287628702595423,0.9973238247690819,0.999746926517475,0.00041234386060557467
345,0.9287527706080351,0.9973206939853189,0.9997446482685537,0.0004153014896142171
346,0.9287115480157392,0.9972464465241742,0.9996755458007222,0.00048093059420263443
347,0.928742460308875,0.9973046219412659,0.9997303109522068,0.00042732546676672715
348,0.9287751886361877,0.9973397246886602,0.999757878312094,0.0004069589374563969
349,0.9287253909197709,0.9973142873774598,0.9997273530783599,0.0004259981158384453
350,0.9287450850068527,0.9972186847790635,0.9996074509024521,0.0005391513008213957
351,0.9288194313336321,0.9973035837850094,0.9996969160375069,0.000458859838299371
352,0.9288815964324271,0.9973673282896243,0.9997603687906218,0.0004030086722084504
353,0.9288062610375252,0.9972913314977762,0.9996930319321354,0.00046852511141889003
354,0.9288213369889744,0.997350955454779,0.9997226883080913,0.00042371250386485926
355,0.928782633782899,0.9973072137628516,0.9996600354887933,0.0004733361617820231
356,0.9288455976193888,0.9973540519347708,0.9997282950685225,0.00041541342774144134
357,0.9287997918442135,0.9973321313722502,0.9996960451791729,0.00043536269695852877
358,0.9288219145498371,0.9973603142081187,0.9997291074441551,0.0004092824321091247
359,0.9288270730805529,0.9973388206506659,0.9996968390227308,0.00043737909635236755
360,0.9288030126100975,0.9973085233282016,0.9996827837059102,0.00045637183847069274
361,0.9288373728301551,0.9973324782022911,0.9997077177732796,0.00043281255550806395
362,0.9288096309152544,0.997280145727016,0.9996641296454082,0.00048590579457578426
