epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XX_var,Observable_ZZ_ev,Observable_ZZ_var
1,0.4247164835296654,0.4013397510751673,0.6451963168198391,0.00041978268762189264,0.05948589108380661,0.0014360074717386004
2,0.4489942923367685,0.31837113773018255,0.6995276073579176,0.000818410734329306,0.3113924630898027,0.0017399078909871523
3,0.4755758151966381,0.2516989797358994,0.8153324355968007,0.001670270231643498,0.4574266886011055,0.001984822055005489
4,0.5045749915409299,0.21217505469096956,0.6678993263786768,0.0018581761603965559,0.8460386471141972,0.003955825970565111
5,0.5259032309314803,0.18858279557981067,0.8245648269883105,0.0018115492091471432,0.8480393320814679,0.004444744269558436
6,0.548309494103525,0.15736244536454297,0.837760853489605,0.0028432081301301686,0.9508281934841394,0.004863713939548317
7,0.5637569414063385,0.15801060010857815,0.8423389590696576,0.0026042668983390746,0.7855020881800739,0.003854936897495799
8,0.5852830262647726,0.13803223938022166,0.9030725885592166,0.0027717696080678876,0.9112028708032484,0.006155716997309404
9,0.605273066603585,0.12432612352490041,0.912014087296567,0.003771429325040871,1.0535258899987194,0.0042571654290642705
10,0.6274156972813414,0.11857039363991723,0.8805161013045538,0.0019183506297787264,0.8545810381116815,0.002713601978714089
11,0.649878073461036,0.10556601942431622,0.9799072790736085,0.0030239683286349813,1.0102168194760541,0.0019821709394746327
12,0.6697567262471862,0.0935107059691345,0.94691510733256,0.0030567424594679297,0.9057372127650585,0.00278474805016774
13,0.6916145647207358,0.0896054715191678,1.1268581833517917,0.0025341024159642217,0.908949214641138,0.002487412872119809
14,0.7092989715793567,0.0971226342900563,0.9451851030654462,0.0018985808116201571,1.108998029515844,0.002029768513561592
15,0.7277407686364281,0.07545159658482244,0.9207108160128527,0.0023905490512545844,1.0755285083666106,0.0020529799868786256
16,0.7462977505564647,0.08006186213348016,0.9384386121293683,0.0015205874461813873,0.9389616350329798,0.001654662734092807
17,0.7658309665270172,0.06919134591830851,0.8345098835086369,0.002095216605179754,0.974722969606482,0.0011278482102995693
18,0.7867194937959661,0.059380214876565876,0.9899317490226941,0.0014972792275029705,0.9225931576927429,0.0014199692269756018
19,0.809679341046666,0.04989700599225271,0.9007776913910226,0.0016068909080227197,0.9908283950127083,0.0016838250981025449
