epoch,Fidelity,KL_Divergence,Observable_XX_ev,Observable_XX_var,Observable_ZZ_ev,Observable_ZZ_var
1,0.42956166144716773,0.3915537728778278,0.16453361151503557,0.17926788852777112,0.23291004925882808,0.19161294711525562
2,0.4634723702009024,0.3077305049199261,0.7149622791247429,16.428053707804715,0.8805046112590393,0.32568416819669965
3,0.5040247398751255,0.2366143320392724,0.45439887409965773,1.9590527400779936,-4.1829297613579327e-19,0.8835447434584929
4,0.5454712638193807,0.1928961899466684,1.3003427105442926,0.01634281158793722,0.27424202427594946,0.03757003900664961
5,0.5862628310000368,0.1594711623537738,1.244894789117602,9.452172902789316,1.9126353063375623,0.5351338943663104
6,0.6232425727417739,0.13616880769433445,1.2055929330352213,3.7663032893873116,0.942236446757596,0.025725656229963322
7,0.656808766604901,0.11967488007077165,1.8373077542905853,0.0037643831125031895,0.5763594029159794,0.007724227325280853
8,0.6862142530565402,0.1041881258834618,2.806609797379828,0.04508650386934723,2.8063152565243423,0.5670072727429964
9,0.7174709028958429,0.09049291899616756,0.30105688804073893,0.001612620832775892,3.734069109069367,0.24216362209350592
10,0.7385378579096888,0.08185472418099687,1.3173978982676497,1.6722545722024342,0.7699941973931036,0.8030995499645168
11,0.7593524721316012,0.07218872972355582,0.8110054617277208,0.250610427950683,1.1512928204730377,0.005511423131466507
12,0.7616845776082412,0.08436026076542956,9.886603013925257,100.23567664253036,0.7057140052282191,7.266053894381481
13,0.794109505598262,0.06474172672223041,0.08112872737385397,3.424402951362672,6.468756905061394,0.0715033693257433
14,0.8134793859973157,0.057266146558039556,1.19617868310432,0.009893991021979456,0.5923205135519419,0.02092774679690767
15,0.823194849559703,0.0560247769509411,0.1300626125069711,1.6630884441020308,0.1370119035665106,0.35306878144114123
16,0.8385691611217255,0.04883421311899535,3.932013773559023,1.590672461559144,0.028622623175263727,0.5320913617681213
17,0.8503836920865374,0.044374862419957396,8.472947835818648,8.467076011350361,3.0375562375279532,0.00013431266256839092
18,0.8612384593447653,0.04284554618762046,7.204541632659326,7.977288866764201,57.22092960692676,0.017971463437701132
19,0.8688718135208632,0.03852901409278009,2.754258345140752,0.001427979703546256,3.4595260692363947,0.0010525401846162238
20,0.870746601876412,0.03972590783854941,1.006457984868701,1.4387135842889072,0.11392506791643109,4.702818636994046
