epoch,F_ideal_train,F_noisy_train,F_ideal_meve,KL_Divergence
85,0.8977077723512454,0.9755294647821011,0.9988831056606938,0.0012767204206665902
86,0.9032514492416759,0.9756261097122196,0.9990897622084945,0.0013829481079942732
87,0.9076323085292736,0.9748761040516594,0.9976891552599928,0.0035751416171742744
88,0.8972689731908943,0.974209926627555,0.9975748247911516,0.002020612206330581
89,0.8958500423769847,0.9730737568004135,0.9970857738799253,0.005467818934297899
90,0.8978870012817243,0.9748887520659176,0.9975524161884238,0.0028773093933731975
91,0.8871083297043781,0.9712039443032396,0.9951676268864802,0.004478295517914083
92,0.8990818643725415,0.9751970078822697,0.9980396408961589,0.0030705575551817706
93,0.8976925589362333,0.9737387711807075,0.9969597769645047,0.0032240590670979266
94,0.8950063968649505,0.9755042829579561,0.9993735985963208,0.001218627220466258
95,0.9080929857631567,0.9754749713504818,0.9988561973360071,0.0016410114790769135
96,0.9041437774209147,0.9760628717350682,0.999297223826133,0.0016149146763595277
97,0.8926348113821054,0.9684989842854559,0.9917201291663067,0.012509920320443653
98,0.8913358212970901,0.9700676284912824,0.99314108026891,0.002173078682428487
99,0.9004881619826944,0.9762486497491257,0.9991290907113409,0.0009661988941106303
100,0.8933037591105595,0.9744589191130418,0.9983309524176786,0.0021788403498255553
101,0.9005186564126986,0.9745103444531037,0.9976554282070609,0.0034660663462898794
102,0.8990045861456544,0.9723248520010086,0.9960732297021601,0.007329656525112054
103,0.8958222091221799,0.9733274891191372,0.9968279598715015,0.0035697013107920724
104,0.8998848420388945,0.9726712997933675,0.9948071851845267,0.007060676463869223
105,0.8914438607234338,0.9708614649721968,0.9947121405275358,0.009112049217726754
106,0.903449567513943,0.9762982678602904,0.9997891625934937,0.001153452380089732
107,0.9036290826824914,0.9718953061160107,0.9949701753132278,0.00900567069282164
108,0.8997868659150693,0.9725330923217619,0.9958004545493621,0.007605551576974368
109,0.8956320499387947,0.9741957015598666,0.9977989851418726,0.0017754884414126273
110,0.8974745649868108,0.9677134810877118,0.9913417058468323,0.01410336192379888
111,0.9083358273498239,0.9755497717262466,0.9991887672032211,0.002697998663085173
112,0.8995446019824457,0.9751678769999998,0.9986964673803667,0.0025284802938198413
113,0.9021052995728132,0.9758741951651871,0.9993333203733218,0.0012865246248650178
114,0.8980871773134418,0.9727210062178248,0.9950815505746828,0.006515048664414823
115,0.8994806666519248,0.9759782848959583,0.9997001806790742,0.0012533442558422011
116,0.8971769206962188,0.9734992898848499,0.9959349771213606,0.005599815982655052
117,0.9057229362776741,0.9756849360478974,0.9984673496004489,0.0017993621842526432
118,0.8963960753964455,0.9746775267688318,0.9975050135856488,0.0035172013432526335
119,0.9016699587307678,0.9767448675526245,0.9997545447039827,0.0010392091464515195
120,0.9006881742146671,0.9739449285514876,0.9973882972997477,0.005241247280796028
121,0.9021025311362507,0.9763811138245678,0.9991133122252194,0.0016614287515314362
122,0.8977720824343103,0.9760218323288906,0.9990602326091208,0.0010029178363607273
123,0.8970318214332829,0.9751177361472145,0.9982138352901528,0.0026833947192914025
124,0.9000897944395422,0.9759420070229464,0.998502941632654,0.0022792085873432105
125,0.9018107516947101,0.9764916017019218,0.9997823583189173,0.001162695601808645
126,0.9014287863619778,0.9753889375389071,0.9977093113959449,0.0026189309960985277
127,0.8995507396756534,0.9741999404946543,0.9971686542632299,0.0019350002217192858
128,0.9028199906303052,0.9762504577829492,0.9989279893321875,0.0010326292250740624
129,0.9037313715553037,0.9770936661025628,0.999923553900094,0.0008848238639904336
130,0.897145205124085,0.975761215820505,0.9993637738819594,0.0017868084338669224
131,0.8997704644646437,0.9764197852866521,0.9994377158831286,0.0010837868136802501
132,0.8948361265617336,0.9704799748920732,0.9934938923240495,0.01054214539916484
133,0.8938105236235604,0.9717831960746368,0.9936326739647083,0.008743181085695835
134,0.8951614879481011,0.9741717019706035,0.9970937795702789,0.003201242364198813
135,0.8945179185693025,0.9763252327957018,0.9995151580397281,0.0010069722662613028
136,0.8930936825883536,0.9716052717407243,0.9944842735164146,0.008577884359026199
137,0.8973331386712896,0.9743784722087503,0.9965863121058741,0.003796075824238601
138,0.9036152871414382,0.976315372289362,0.9981237658594582,0.002746072899762652
139,0.9073802339491012,0.9773661360743582,0.9995107453046607,0.0009746291685307701
140,0.9064914337377845,0.9776312781713704,0.9998625799926828,0.0008816573981791036
141,0.9024549021840202,0.9768569416733712,0.9991711840324374,0.0009929989917449977
142,0.8981684241897102,0.9769841573598945,0.9997471661266336,0.0011795269798313963
143,0.9012295975749457,0.9769862274780835,0.9994428447965988,0.00091412691699951
144,0.9014969977454984,0.9765669242271225,0.9987896968348139,0.00100351041483613
145,0.9049853969781475,0.9768002933821999,0.9988197654426745,0.0018369116626055124
146,0.903485504931575,0.9765829031053918,0.9991722458743779,0.002193225218854602
147,0.8952943981233406,0.973055057184378,0.9946692248577592,0.006133138489432749
148,0.8965097691514187,0.9763763645232497,0.9995480686855661,0.0015437654728641984
149,0.8861275657841058,0.9717187450182605,0.9942261043944227,0.007388792047640292
150,0.9016533105401826,0.9767077799099395,0.9985352282709468,0.001437705193065666
151,0.8998973676532983,0.9757822187005007,0.9984327418912662,0.0028261897205706646
152,0.9032166609241646,0.977299804111258,0.9995584427401494,0.0011520485067014136
153,0.8984505110795974,0.9767381478911862,0.9989655816487836,0.0009237060342810986
154,0.8995864309601399,0.977022078623222,0.9988289012042585,0.0017969045412629993
155,0.9024930786920977,0.9758046120747922,0.9979533897088294,0.004053725551590174
156,0.8983795811235593,0.9761919318836114,0.9985594926405009,0.002076122910048265
157,0.899902689275611,0.9773291727369051,0.9991558033410777,0.001521124659153942
158,0.8985828093722626,0.9766273178040417,0.9989204809016548,0.0013935402849760473
159,0.8964818341204983,0.9748234935134983,0.9963502067901318,0.002412448208519647
160,0.9025594846231226,0.9779403954621645,0.9998205746876379,0.0007232660329901766
161,0.9028190569236133,0.9778751406523941,0.9998350623441337,0.0007888046841966174
162,0.9021872292046575,0.9773819305446285,0.9994598334152629,0.0013131124403733157
163,0.9013889734061955,0.9777752646125465,0.9996937296794571,0.0008616228823147153
164,0.8996625662374238,0.9777794064120927,0.9997517923198609,0.0008012271870550666
165,0.8988163799577091,0.9771248193712403,0.9994750499949674,0.0013598008938171206
166,0.8977218499329669,0.9763774923335536,0.9983059472788371,0.0026414177940254063
167,0.899246182602242,0.9765606898915901,0.9987589506571893,0.0012065361707035275
168,0.9003571339774789,0.9775771904273696,0.9993929745742091,0.0010746969039015254
169,0.8964935801768699,0.9771918862109978,0.9996648886548923,0.0008184567249604541
170,0.8957085662546118,0.9774147125322931,0.9999181791008691,0.000751840423423039
171,0.899034834700169,0.9768812681174406,0.9986523394169552,0.0022265905067923837
172,0.9006219585452832,0.9778449797859675,0.9999002980278059,0.0007587194644493154
173,0.9037560674898047,0.9775157775549248,0.9993664387189605,0.0009160828824375516
174,0.898960272581469,0.9777258797298402,0.9996679364428911,0.0008574144887501159
175,0.9022935817550446,0.9779934472971223,0.9999276735641626,0.0008122655032571129
176,0.9010146526671398,0.9778255567233376,0.999833362107768,0.000994445364908716
177,0.8989369688746188,0.977604557269387,0.9997943643484799,0.0010441983945720503
178,0.8941534899433236,0.9764065092766331,0.9987441942288384,0.001595906273406158
179,0.8965684951759968,0.9766400679877553,0.998763773279973,0.0026080048814472365
180,0.8995260400776027,0.977810982671873,0.9996434774977774,0.00086719566384704
181,0.9011078162804771,0.9771783502633633,0.9986732896582673,0.00206485216434283
182,0.9018291482804303,0.9779613562298513,0.9997079571376307,0.0008385758913119699
183,0.8978633101980436,0.9768919402707532,0.9988008915927495,0.0018132570917299038
184,0.9030368500934982,0.9777471934392723,0.9997153672091331,0.0008854856106891172
185,0.9016911150652203,0.9775770207256982,0.9994187915427577,0.0009791912955836727
186,0.9000401159318733,0.9773735686460917,0.9991395562673575,0.00148249319059577
187,0.8997431459164238,0.977928509469088,0.9999417229217007,0.0007094924144743364
188,0.8985943245559144,0.9774736658087025,0.99959509647759,0.0008698389101012248
189,0.8984029603756836,0.9768274228876067,0.9987978089031335,0.0011208982627491171
190,0.9003650128360166,0.9751167424598294,0.9970392416771802,0.004565408375659167
191,0.9001154480241625,0.9768206046627682,0.998814717105125,0.0024089605292184966
192,0.9000147755157358,0.976195056566095,0.9981361792496057,0.002102818627352434
193,0.9009328627624592,0.9773337317832592,0.9988342848776284,0.0018078713875196157
194,0.9051258268286807,0.9774324939684126,0.9990319990292461,0.001905021429080986
195,0.9038948200150129,0.977864757203812,0.9994284332219293,0.0009191672238154606
196,0.9051838106738265,0.9781492673325438,0.9997853616244815,0.0009551544288675272
197,0.8989414369454315,0.9763641507165717,0.9977150365110861,0.002694171629248527
198,0.8964091159380522,0.9758204400973458,0.9973987862461845,0.003567081824348684
199,0.897147688452528,0.9770943077951598,0.9993681451014412,0.0009364399047722676
200,0.9026256218119256,0.978004438691612,0.9997631300755409,0.0008555641199181975
201,0.9024202540451188,0.9783471423115669,0.9999143881663837,0.0007545788519242981
202,0.9007754012404383,0.9771548179413654,0.9983931351505071,0.0016677874453638337
203,0.8977476061319476,0.9776826603025341,0.9993303567865467,0.0010431563626841897
204,0.9011184573491097,0.9784089623967852,0.9998507352632185,0.0006975739889985093
205,0.8994522882349553,0.9765190356817626,0.9975536893864241,0.003282793471996792
206,0.8990569164721905,0.9762076004382543,0.9979277158293931,0.003973209382788771
207,0.9004641900771526,0.9779019549311271,0.9996222217563977,0.0008421712998069878
208,0.8981969279361078,0.9775062209925063,0.9991742405930781,0.0014820779651907093
209,0.9029010002466334,0.9785037049707165,0.9999273346736284,0.0007520942080722715
210,0.9010011143610244,0.9771400229782132,0.9986447720217708,0.0017129319970557218
211,0.898655795462626,0.9777760855596235,0.9996395835113011,0.0008371989478727836
212,0.8990659759323585,0.9774760537926104,0.9994246878065566,0.0017191080836664902
213,0.8949305397574407,0.9771751904050107,0.9991261256106413,0.0009851424397846723
214,0.8966361702724236,0.9780105208899176,0.9998604130094422,0.0007345987123464259
215,0.8948616937268975,0.9772334689897788,0.999111307473338,0.000960225835134928
216,0.9000748055025787,0.9783658066160743,0.999651179956775,0.0007935035272378336
217,0.8987683265945209,0.9776890994591777,0.9991520610819351,0.0017284165451160415
218,0.8982626501661802,0.978333184557538,0.9998203701371234,0.0007515166120251953
219,0.9006759194355021,0.9785291793452436,0.999671649661762,0.0009214257972767532
220,0.9031434157621215,0.9786135169048559,0.9997934866929521,0.000979108371981674
221,0.901076655506519,0.9785909806384353,0.9997990382447285,0.0007014797704695662
222,0.8997158142008693,0.9773951523158895,0.9982764522327373,0.0026230274023606886
223,0.9020162548463875,0.9784040844264129,0.9994604474005411,0.0011866354415792097
224,0.8998270354208642,0.9746806244534504,0.9957328741701613,0.007134273138158122
225,0.900807212389802,0.9777856270397197,0.9993065299663815,0.0015851581319634546
226,0.899239328237482,0.9782756251239408,0.9999043918835999,0.0008203811281346041
227,0.8962784520355312,0.976644526368864,0.9983585966657391,0.0016753668510645465
228,0.8992317504073868,0.9777701844293785,0.9990755254080498,0.0009057394503395024
229,0.9008644927118894,0.976822220488289,0.9980345972538769,0.003579277999920394
230,0.902040063500194,0.9773059681114498,0.9985716010594285,0.0025216556186845717
231,0.8990742271989939,0.977406031167924,0.9986373716734959,0.0009781239843412574
232,0.9024975724009331,0.9785356917263119,0.9997208218704734,0.00111939108888104
233,0.9029306896162655,0.9787362559656262,0.999877425895413,0.0007215866528553004
234,0.9008150011813034,0.978551175568541,0.9998758404268699,0.0007252085104295825
235,0.9017956656742977,0.9784505221291117,0.9996577991225755,0.0007580658761631864
236,0.9006050256150113,0.9779834751598897,0.9992537294410606,0.000982379082059326
237,0.9027586458656089,0.9783308722255113,0.9995721258128636,0.0010013638860485766
238,0.8998887979266911,0.978140964292989,0.9997517632484058,0.0011523631679201598
239,0.8996352380476352,0.9783769426024918,0.9997427965074802,0.0007462958852268942
240,0.899857148529893,0.9777613083436317,0.9992559248277734,0.0018486282614286129
241,0.8998512277311326,0.9784157992694714,0.9998193427781552,0.0008481604618858866
242,0.8992248582571123,0.9783448091710063,0.9995506099341578,0.0009896255547939346
243,0.9018978132424833,0.9785999456368519,0.9998327536606104,0.0009258891906947228
244,0.9009855891684129,0.9775891470763206,0.9986889635918044,0.001730922166205579
245,0.9024138032921655,0.9781553620297933,0.9991191948951528,0.0014072975819394516
246,0.9006206397817842,0.9775693440281146,0.9985129571345194,0.0012412061719535188
247,0.9009542997502744,0.9785482187490996,0.9996436743444242,0.0010123441810277432
248,0.902825236190019,0.9786835121861519,0.9999022018829254,0.0008180512077715009
249,0.8991020641653656,0.9782016448406534,0.9993890876572277,0.0012697154088317886
250,0.9026254426185096,0.9787666916822119,0.9998668050201068,0.0007416633925172116
251,0.9000936503569663,0.9777211384356067,0.9990478779016095,0.00181042904138665
252,0.9005114432924206,0.9776366121929501,0.9988967524693653,0.0021362549169706606
253,0.8993002730058219,0.9781249331184994,0.9995186745641238,0.0012185061992967745
254,0.8999252908014644,0.9782546343944967,0.999412265953027,0.0009742204944851808
255,0.8984965003444967,0.9782518306811729,0.9994176014583345,0.00093234331311665
256,0.8969906224116315,0.9767786399343479,0.9976415730906103,0.0021845079590709668
257,0.898511434463355,0.9785673848149082,0.9997606441787267,0.0008377137372230068
258,0.899244764839225,0.978576050927837,0.9996055260998231,0.0008145553819076859
259,0.8985490353963683,0.9782447324783455,0.9993630316770139,0.0007674914400210924
260,0.9000340804538418,0.9777297736377598,0.9985653496748191,0.0022108607749618888
261,0.9015136641356436,0.9786969445827438,0.999739046845355,0.0009289920660534593
262,0.9035241568454413,0.9788005545849585,0.9996458082054279,0.000824061201935099
263,0.9036087963782854,0.9789285798452929,0.999879112854259,0.0008912927932176763
264,0.9017714143677205,0.9786924421494504,0.9997177463100752,0.0008048225045661399
265,0.9000941758327144,0.9785812525913132,0.9997809377304218,0.0008305194639330882
266,0.9026370409624429,0.9786584921948747,0.999623673646241,0.0010412297743469193
267,0.8991000965220367,0.9783894901924358,0.9997171469437057,0.0009163720870363966
268,0.8972338473876229,0.9779520996112548,0.999286542652583,0.0014555078392821362
269,0.8966101376596947,0.9784076062245324,0.9997504624269541,0.0007952867847311778
270,0.9012513297695003,0.9788296328486461,0.9996924774970637,0.0009336920897550981
271,0.9016510174960993,0.9787018538641558,0.9996748457105719,0.0009692170439563663
272,0.9021786460138476,0.9790234718987498,0.9999411138840469,0.0007204111202525346
273,0.9007190175449813,0.9785997123810248,0.999632727103525,0.0012783642416423209
274,0.9014862579337406,0.9788656137551741,0.9997249097064551,0.0008914711547905044
275,0.8993034754002815,0.9782471421652205,0.999364401448698,0.0014762593221393533
276,0.9002572421123638,0.97883508827841,0.9998040641060671,0.0007612701078392674
277,0.8998737519804154,0.9781296179535509,0.9990953374573432,0.001623589135675551
278,0.8979619004109147,0.9777888386901248,0.9988195417811334,0.0023476202516224914
279,0.899743072326608,0.9789304944305292,0.9998524936710073,0.0006904649424536018
280,0.8989535919848022,0.9788589437272072,0.9998903838644854,0.0007958155870470202
281,0.900492810616738,0.9790212212970939,0.9999064056553377,0.0006909112977339546
282,0.8993090821845698,0.9788385858381858,0.9996951192699938,0.000870969321349878
283,0.8992790767776006,0.9786721909506887,0.9995981656684234,0.0012398905011045962
284,0.8996056757213684,0.9790461331999929,0.9998970982297868,0.0007382605758709478
285,0.8991942541282477,0.978234736365411,0.9988400111285016,0.0015006838030138438
286,0.8985504092103762,0.9788909589041195,0.9998177947723165,0.0006992715987606035
287,0.8993514031612808,0.9789932431448715,0.999854412061013,0.0007115867875283991
288,0.9013557300077125,0.977463370793615,0.9980833061928402,0.003298691293845768
289,0.9004831884754265,0.9791116572978048,0.9998823128434132,0.000683733089770677
290,0.9007903741685407,0.9774185919909149,0.9980362020160839,0.003550738381424324
291,0.9020876456294484,0.9791572248220862,0.999782493551908,0.0006705415656557861
292,0.9002816351165019,0.9791761065785884,0.9998748427754096,0.0006660818540955187
293,0.8999441923650411,0.9791182867409619,0.9999158740794221,0.0006984864328288915
294,0.9008108249746671,0.9791130858971183,0.9997332690653664,0.0007642284519600138
295,0.900511511014221,0.9788577212670786,0.9995417372892692,0.0011067956094700717
296,0.8996483262432562,0.9785513270242788,0.999110348678751,0.001333343530063922
297,0.8972158864713949,0.9788578866280027,0.9997745758054748,0.0006652767829325493
298,0.8974658025781198,0.9785505669240637,0.9993401354681979,0.0013090107512022157
299,0.8996854307204029,0.9785734136548909,0.9991929868226156,0.0007695479742940782
300,0.8989082282811445,0.9787659004115542,0.9994070814329193,0.001207857724699169
301,0.8992447649143698,0.9788873405038782,0.9996604076392991,0.001117422010886696
302,0.8988827466393545,0.9790692847112608,0.9998546865313176,0.0006497657358720256
303,0.900526807778175,0.9790604575498187,0.9995510453189074,0.0010300505021803815
304,0.8992908971291352,0.9787307946858288,0.9994048519715,0.0011159900542380594
305,0.8993179343026415,0.9791619281408832,0.9999005078240594,0.0007326553577056056
306,0.9012310944323776,0.9789386245450861,0.9995547266685461,0.0010493475619804014
307,0.9008775157026014,0.9783180880335917,0.9987970382894675,0.0014840907274070465
308,0.9017001697022689,0.979280190319144,0.9999025352941738,0.0007467774432004602
309,0.9013533847105056,0.9792442838761154,0.99984045689937,0.0006669127574776776
310,0.9005883787255593,0.9789347202918768,0.9994899612840548,0.0011552180456972515
311,0.8999689441453055,0.9791907631245077,0.9999467644818822,0.0006745518176306052
312,0.900620454360797,0.9792132202616589,0.9998178384698468,0.0007522017538906759
313,0.9006947824375937,0.9782568712511681,0.9988899002899418,0.0023442764503352745
314,0.9003872067795282,0.9790896927562015,0.9996160049538677,0.0008376413989311564
315,0.8980095664501844,0.9787081295575073,0.999322068534644,0.0013266528160160635
316,0.9000248051753559,0.979213029480782,0.9998776144237613,0.0008089848370183993
317,0.8984819166132902,0.978981437023883,0.9996574650081457,0.0009320387766358708
318,0.8981919967760829,0.9790511554660137,0.9997939749055413,0.00071586770063864
319,0.8982580505060485,0.9788313878881922,0.9995929432856934,0.0012386884055947658
320,0.8975039964937389,0.979046125669435,0.9998529179444898,0.0006689167556631502
321,0.8977051800548014,0.9791106684940666,0.999932064726684,0.0006934275358111433
322,0.8986231233104579,0.9786518324223766,0.9993824410640546,0.00160269223149898
323,0.8993482909071734,0.9791346416161343,0.9998295957768687,0.0007052438415757673
324,0.8993808060921754,0.9789121295184271,0.9994403669639688,0.0012117725047785315
325,0.9006306368259912,0.9791895017394578,0.99969200153038,0.0007360291579946813
326,0.902964468642989,0.9795208599595628,0.9999226927375562,0.0007127216715196757
327,0.9027250347514064,0.9792806040122859,0.9997083222123798,0.0010428571626957999
328,0.9015484632212692,0.9794216369728823,0.9998782931924796,0.0007017106636712408
329,0.8999882606355404,0.9790670627361623,0.9994482013914205,0.0011832164444352169
330,0.9003627223703529,0.9792453497147093,0.9996373262431757,0.0008851902247124345
331,0.9009706658984166,0.9792020727583286,0.9995480385413843,0.0009739984246763893
332,0.8996051134816236,0.9793345254685182,0.9999207041981026,0.0006788167716055515
333,0.8994679458858246,0.9792439775696435,0.999743111173325,0.0008064711774103881
334,0.8995593965506329,0.9792142757336045,0.9997358216272065,0.0007935367178516492
335,0.9002151301066313,0.9792881905146538,0.9996802432596786,0.0007459114479568215
336,0.9006849121045492,0.9795239735218623,0.9999360861201065,0.0006157330678031455
337,0.9008920196318683,0.9793364062007275,0.9996301290728051,0.0007963197759230769
338,0.900997110629521,0.9795463693559794,0.9999352658487071,0.0006216497050977483
339,0.9011336221290974,0.9794985380568026,0.9999275943722956,0.0006971041058450253
340,0.9006766687025244,0.9795006154886474,0.9999328401351673,0.0006670853600301861
341,0.900806898195721,0.9794860225126442,0.9998281414710852,0.0006773397588605907
342,0.9014858873932443,0.9792479978112224,0.9995973396927936,0.0012202241071018133
343,0.9011379417555956,0.9790651940938399,0.99926553615411,0.0014046912518082975
344,0.9034739428209954,0.9797082700089313,0.9999177510024136,0.0006534898560384194
345,0.9026729100890004,0.9792158912928424,0.9993434213543014,0.0009370690593578002
346,0.9017260870197527,0.979478627780338,0.9998051175935225,0.0008158795946312209
347,0.9004135780723685,0.9793600980956437,0.9997363640872924,0.0006780447059405684
348,0.8998384923832039,0.9794165778943646,0.9998138431893966,0.0007188535666327292
349,0.8993213839959691,0.9794055656866498,0.9998776444659049,0.0006911632098365015
350,0.8985790575943322,0.9793466082359562,0.9998588481013497,0.0006235246341713644
351,0.8993433515400249,0.9791997703053279,0.9995421413745491,0.0010412158156879005
352,0.8994314088633463,0.979405491380968,0.9999062505413556,0.0007129017859115159
353,0.8994317933799684,0.9792744786711414,0.9996713250846136,0.000752238195124772
354,0.9003903263177028,0.9791688645030024,0.9995431896451887,0.0013029988291842257
355,0.9009168105138158,0.9795084888705482,0.9998532361474264,0.0006419981595462887
356,0.9001836423487684,0.9794845953091926,0.9999076536385642,0.0006565567278260493
357,0.9004241609857766,0.9795147930995853,0.9999119255249406,0.0006304543708720619
358,0.9006409515417738,0.9795232885101373,0.9999248000568325,0.0006395549068832403
359,0.9009236849832493,0.9793168869592551,0.9996073655923856,0.0009941362460255394
360,0.9022250170208543,0.9794429476015738,0.9997977337628043,0.0008270020664961938
361,0.9019602853088337,0.9795544264592408,0.9998906669783914,0.0006953555834488938
362,0.9023032032423274,0.9795894777578193,0.9999378596862238,0.0007079789874078421
363,0.9021505366874915,0.9793890742506038,0.9996411925412989,0.0009262302063374099
