epoch,Fidelity,KL_Divergence
1,0.3948382110193996,0.46196743013627883
2,0.41383717023118527,0.38393023880318733
3,0.4323942228018635,0.3102136220107141
4,0.4512882919156599,0.26019587228484026
5,0.472880115130029,0.2179670024887056
6,0.4906558816911129,0.19899890680907883
7,0.49759115340309346,0.21176608289327994
8,0.5077960184419182,0.17365921698217818
9,0.5187519740646802,0.15676250406888018
10,0.5297795115167723,0.14649647763779353
11,0.5374398130375699,0.14076563243400347
12,0.548519518784215,0.14504373522939368
13,0.5543281065362924,0.1322130960611222
14,0.5650252231665421,0.12551896712704586
15,0.5743443824938477,0.13391835034721752
16,0.580393387794255,0.12015057521024754
17,0.5925335403586302,0.11293275133306471
18,0.5952213652549675,0.12170315080819398
19,0.6136395077369452,0.10633165240068382
20,0.6195748406730356,0.10578950609286203
21,0.6315925402536263,0.09917092468543495
22,0.6448158378279619,0.09727661873734046
23,0.657331310713971,0.09333407395048197
24,0.6636507128932675,0.09423268521714974
25,0.6801634296149075,0.08433910263028561
26,0.6886318797127219,0.08597466826815209
27,0.6902340966326947,0.09566659812089476
28,0.7190190639145754,0.0756795124488371
29,0.7312885476547452,0.07137445799397205
30,0.7382130023007948,0.06904312468679773
31,0.7542254050967818,0.0666837911918438
32,0.758098697409863,0.06340991433190145
33,0.7727082372825864,0.06367564980475848
34,0.771495261639673,0.0676275002812432
35,0.7921025446410351,0.05433049478441048
36,0.7996458688934084,0.05711405849956144
37,0.7917027586921509,0.062447895022003014
38,0.8127096628616761,0.047301448968248935
39,0.8197774137302672,0.045815405900769886
40,0.8281232486180825,0.04475819687695873
41,0.8286757305653534,0.04419790935748427
42,0.8378570704255376,0.044530162990920705
43,0.8418952132454599,0.041140672805519064
44,0.8460983661898327,0.03828885310996476
45,0.8463778775247434,0.04067033896056524
46,0.8516813393788796,0.04913589425992773
47,0.8605240192765213,0.034189139119893505
48,0.8662152285705145,0.0330964268616256
49,0.8660006981141994,0.042019376046723705
50,0.8631620542480977,0.0375580645410875
51,0.8752046348868218,0.031137158117393718
52,0.8787799169903198,0.03233662823080022
53,0.8759151364858643,0.03320571197735847
54,0.8808506501589035,0.029956822875465416
55,0.884818150593663,0.028413965771839658
56,0.8859696491466252,0.030566048936930504
57,0.89094041964769,0.02661348362974283
58,0.8936589199243152,0.02792426575388132
59,0.8961248275892866,0.02729064323994907
60,0.8939652078645879,0.02841719118084243
61,0.8984825112461342,0.028316584449548862
62,0.9013266414404361,0.026958629873604027
63,0.9020046434935537,0.024489035550502067
64,0.905214206326937,0.025625351592841912
65,0.9062531703662328,0.02425534552721768
66,0.9046363770899915,0.025589695446057763
67,0.9104787021505303,0.021658534443717077
68,0.9120944562640424,0.024030701622122976
69,0.9122175960785518,0.02211968888257296
70,0.9162778805595574,0.02019523021286202
71,0.9176824468115008,0.01982788309048358
72,0.9119653139847438,0.03255354151636066
73,0.9196452113491319,0.019365236779717663
74,0.9179415980867685,0.025291189406518286
75,0.9199178466657919,0.020426064891337952
76,0.9224576850054235,0.01939215530246811
77,0.9249925109218006,0.018702489989865664
78,0.9244664452761696,0.02114500927624405
79,0.9219672857859612,0.022010383957934507
80,0.924395935971458,0.019897352465889022
81,0.9267989690231887,0.01853199796614967
82,0.9258879157531298,0.01948207780721399
83,0.929217283561317,0.017521753027683058
84,0.9310711530642501,0.016691528726201364
85,0.9289170631113152,0.019760924657783636
86,0.9332349646977575,0.01606827702658657
87,0.9342061338806152,0.017171630239332374
88,0.93284211681669,0.020497637355605367
89,0.9285136667490307,0.022677364689080437
90,0.9338328335704431,0.016919886821697254
91,0.9331901079475566,0.01871055755781275
92,0.9364633042520181,0.015630452490506194
93,0.9382244863144233,0.014742926798502705
94,0.9385817889855032,0.014804229876292978
95,0.9359269919680834,0.016806122095817593
96,0.9399250141560977,0.014293377211999105
97,0.9401820459752447,0.015292800589435829
98,0.9368432529187741,0.018302229882250373
99,0.9398567170457663,0.015049195030895746
100,0.942229969613194,0.013697739047381054
101,0.942247529542759,0.01381509858378501
102,0.94114930894382,0.01482741484215581
103,0.9433151450389959,0.014012447030919492
104,0.942581528080497,0.014406798211250349
105,0.9442290306798775,0.01362381152879629
