epoch,Fidelity,KL_Divergence
1,0.38205669145970983,0.5843237081022162
2,0.3708220177211933,0.5727404741732551
3,0.36054696912924933,0.5622317750784788
4,0.3456508946762297,0.5521764881505605
5,0.363680277536258,0.5387631466089992
6,0.3734449945412219,0.5295228138127601
7,0.36257227653637447,0.5233173084333301
8,0.35914156014771986,0.5142134367740641
9,0.3504171245519241,0.5068097720700343
10,0.344967453526792,0.5007070709300935
11,0.34063835346293975,0.49295571448758263
12,0.3367942675044174,0.48603929934530565
13,0.3313911634207215,0.47870518340233953
14,0.3252607098550229,0.47084606179937233
15,0.32035228226551604,0.46394154629021206
16,0.3158698681174505,0.4562177924382771
17,0.31184115619378966,0.4501185774153962
18,0.3050042510027612,0.44746681593326215
19,0.3035910457117764,0.44173439809259707
20,0.3013203620926346,0.43392225684235414
21,0.2973049696114245,0.42925737487073173
22,0.292074895407664,0.4243185297169197
23,0.28925601799521794,0.4207785306611165
24,0.2818610328254878,0.42029287078207805
25,0.2655145505690131,0.42958046286291424
26,0.27783230847906515,0.40955700518753513
27,0.27605604508551385,0.4084340438510442
28,0.2712700478369445,0.40005627886252426
29,0.2671365420351122,0.40285097830346994
30,0.26449360950201534,0.3921269428941369
31,0.25937856610973037,0.3944272070311679
32,0.25693060645009996,0.3921915803088212
33,0.25890810883251136,0.3854999633562451
34,0.2592178307464525,0.3786923829000768
35,0.2572926643040273,0.3786044169775992
36,0.2570406823400605,0.3774548310771561
37,0.26020811370280245,0.3804085090778282
38,0.2687695731622019,0.373599719523308
39,0.2717633441019566,0.36843163931883693
40,0.2703784630111683,0.3623527950659208
41,0.2746304019204634,0.36254586362723157
42,0.2728244187112264,0.3599246670132351
43,0.2766762496085332,0.353743293873741
44,0.28156312473652667,0.34891824199654803
45,0.2819057948753993,0.34468165965579534
46,0.2843949256653127,0.3395387088219648
47,0.2882034956636925,0.3324865522552492
48,0.29112979661739574,0.32894442789283607
49,0.29303133384087793,0.3251147156317454
50,0.29644045290826143,0.32139287871863975
51,0.29731277052464294,0.31804450760442443
52,0.30103362222143454,0.3110733005308491
53,0.3048513813669984,0.30759777332654836
54,0.30832683476777195,0.30726349368377215
55,0.31127097239301926,0.30617916432164194
56,0.31529606042729763,0.30152775698478274
