n_copy=5,n_copy=4,n_copy=3,n_copy=2,n_copy=1
0.9620004035358936,0.9656684349925225,0.9706679633796573,0.9677919971359233,0.9551319084755361
0.9680065225185943,0.9689140843787595,0.9645635486580798,0.9671490720504748,0.9556291026387124
0.9690700145828877,0.9675299965487077,0.9683157352659065,0.9649494666976897,0.954156180778315
0.9633915768907272,0.9655136735005909,0.9638474140820197,0.9697741004962216,0.9545427059287788
0.9700973020330883,0.9655320903759056,0.9660401698592703,0.9667050289197748,0.9529411744807803
0.9659450047002636,0.9687008902026801,0.9693741115907311,0.9683554048160007,0.9545129432540977
0.9668367485773124,0.9633057359448307,0.9681810256031023,0.9665173890754203,0.9541257037997464
0.9658848875867048,0.9672188134857997,0.968477157058738,0.9645595750383166,0.9549170502600544
0.9665310440461767,0.9662579265622079,0.965929749083805,0.9678769754695368,0.9551137894618247
0.9655224874296015,0.968450501387771,0.9676041642961003,0.9640867203606691,0.955067714521994
0.9674115365631025,0.9677365624751065,0.968293601052032,0.9686125427795973,0.9535799785942521
0.9656242954558631,0.9671486815262029,0.9665983620142715,0.9687943952963352,0.9538668358122706
0.9657330616467893,0.9688699109199567,0.9658138394020946,0.9663548127771269,0.9553157951307637
0.9675641891516646,0.9658542867378489,0.965056381876384,0.9667720196940157,0.9536388175515012
0.9652057758991528,0.9684609755909024,0.9652866607331493,0.9687411981386634,0.9531343512232124
0.9668208327481589,0.9670506560288115,0.9663327012546497,0.9678801359227668,0.9531632893566137
0.9700307924474402,0.9677611166267092,0.9654132758389855,0.969550369203443,0.9541951559712145
0.9665599761973255,0.9649630996859947,0.9654318065068538,0.9656971881489806,0.9529354539918685
0.9636581405230695,0.9679911669756371,0.9679705852114125,0.9660501945534442,0.9532499144372517
0.9711695000542663,0.9650693757996124,0.9684937446817746,0.9653180546708773,0.9535509311589062
0.9656079358364119,0.965783396228786,0.967666705239927,0.966565537470689,0.9543557870454868
0.9668395020997168,0.970791087650022,0.9674223064652309,0.9670455858601652,0.9548434196088896
0.9667803888981883,0.9669057743408163,0.9659401966761177,0.9666421357983677,0.9558691489921652
0.9651667531241771,0.9678167473580174,0.9673277714777289,0.9676763064994028,0.9557806438683158
0.9633780916571956,0.9703427094328902,0.9679731083968011,0.9663123069917936,0.9541317640981032
0.9663451632534656,0.9683712498330619,0.9682709698348555,0.9664451567036445,0.9553580267311318
0.9693136766596732,0.9674295123825536,0.96729081785821,0.9652260441928115,0.9540681931501518
0.9674654782006311,0.9663090124639799,0.9679096597101088,0.9669781323139003,0.9537062507780097
0.9658032828809059,0.9684315718328794,0.9667716737011616,0.9682280886786945,0.9543457983128771
0.9671163175028211,0.962412951548737,0.966570775353615,0.9652279798656404,0.9544585153297808
0.9635306837197615,0.9642135771810536,0.9649355660759367,0.9660237201815751,0.9540939714424416
0.9615350584619259,0.9660244039958444,0.9661505842231539,0.9661554184425222,0.9546172518789484
0.9659802817528313,0.9680155477254662,0.9671558821860371,0.9669491173681787,0.9552560490363317
0.969827583103795,0.9647331733415796,0.968665258225127,0.9668023794683138,0.9534290911757758
0.9698564281628876,0.9681608141109241,0.9666809162618559,0.9667850132561031,0.9554194080913914
0.9674851983714344,0.9685961750540195,0.9682748343706832,0.966742209802578,0.9526438970647035
0.9694362698094849,0.965275419895897,0.9609096963813256,0.9679105603915095,0.9538341217299795
0.9630920847290506,0.9707554032281855,0.966142010477661,0.9683843650089676,0.9533808997600375
0.9642804724099847,0.9680111383479242,0.96815690575766,0.9682971783744245,0.9538745742524184
0.9612970830576085,0.9654395879443579,0.9685463405221045,0.9680054246333759,0.9547657190273917
0.9650699589883918,0.9685734145347441,0.9657617526633385,0.9648490719049052,0.9528865206890303
0.9666352256964369,0.9655226256749467,0.9678653912571161,0.9668102241246355,0.9558668417286973
0.9671505679700702,0.9647066045054818,0.9640973569484684,0.9653096960529591,0.9547530747023409
0.9647787142802013,0.9664019080399529,0.9657402681013271,0.9696842730238164,0.9562960721929488
0.9644156636777496,0.9624803056151665,0.9626032139357987,0.9660976385313023,0.9540626187019424
0.9675964706931429,0.9653602645512204,0.9686577549208928,0.9663161490724816,0.955651232653436
0.9679035089372339,0.9666958967981403,0.9686388105415816,0.9659453092631516,0.952294788657716
0.9682929118521331,0.9646738921196586,0.9711861469111811,0.9687615736569135,0.9536918328259552
0.9687570826530307,0.9684218526579687,0.9641465429798205,0.9666004853318886,0.9536630374235112
0.9659163139121556,0.9686533407301177,0.9688835740966741,0.9648863924154529,0.9545345192172432
0.9627898267958851,0.9684196637454033,0.9682488293589586,0.9645689485964497,0.9547419002101688
0.9641887248354476,0.9656357877705003,0.9651582160361307,0.9663183215348295,0.9540651877235741
0.9693690568173633,0.9656693571508486,0.9670408064261665,0.9659143938700124,0.9536994135126803
0.9697155572577609,0.9670388980111057,0.9660943659691541,0.9692495484496342,0.9553898864894742
0.9663768524381385,0.966593399934872,0.967388575859607,0.9677929887590552,0.9542636843824265
0.9682501662131853,0.9637776298496904,0.9646679996447995,0.9681826636899107,0.9541036775194778
0.965180085811724,0.967607813178775,0.9658731028255598,0.9655612969547814,0.9532430823817054
0.9649412047085612,0.9677810133436119,0.968139829249631,0.9683584436098985,0.9528081047807773
0.9643294572358336,0.9644531483493761,0.9672767133074659,0.9667555629323529,0.9553749774192122
0.96537426286891,0.9656427262012549,0.9688613203140838,0.9661286858039931,0.9551935461138902
0.9698693714643415,0.9687827678569867,0.9656221409928236,0.9662941750622576,0.9540122505878216
0.9681126114520874,0.9659048134017614,0.9674571273926683,0.9669194749837102,0.9559476912785884
0.9644140092970233,0.9685014059976313,0.9657113744355152,0.968517420567447,0.9537149883770757
0.9670211021767,0.9661643766251142,0.9666436295734533,0.9647704423187846,0.9522771393533741
0.9642537870599157,0.9680426126087294,0.9675897746939718,0.9657776177205826,0.9549460633681093
0.9670661107738141,0.9665850382884564,0.9669895477629467,0.9662272775327408,0.9531348786561694
0.9640791000643009,0.9681268304965361,0.9682267858696929,0.9690760408998458,0.9545654531987375
0.9688112372418859,0.9682178524856424,0.9666022801520616,0.9676991182361231,0.9545274761710323
0.9687323041062647,0.9690191932060134,0.9681072936576491,0.9670488796212777,0.9524144960241603
0.9614616049339111,0.9679425642508642,0.9657438748991152,0.965949149077015,0.9550876531735766
0.969270786444531,0.9661925882614175,0.9671910652213084,0.969190390358019,0.9530353177096478
0.9683308029426699,0.9653061049284452,0.967683170838802,0.9701074623345142,0.9544073563365103
0.966547294333943,0.9697084629302536,0.9663036529041845,0.9677966627043817,0.9556062083051837
0.9666528384431393,0.967624814128106,0.9655109130519357,0.9684745938907195,0.9535356642755516
0.9666894333779076,0.9679330384091634,0.9711563974438073,0.9687678331315942,0.9542723144549965
0.969309873413696,0.9678543243882,0.9703086460432996,0.9658794458815869,0.9536383329070868
0.9630395076038324,0.9710246123954804,0.9659848935904949,0.9671267387777024,0.9544858819415835
0.9661661811397987,0.9640746669648069,0.9671979719527539,0.9673781375956101,0.953020915927515
0.9648472206824344,0.9654367985618411,0.9662597126268969,0.9673904638465676,0.9546989483435481
0.9677144553790612,0.9718150896496072,0.965674547657871,0.9685687687564466,0.9533913950281947
0.9711636474409427,0.9665823221951902,0.9686662351343106,0.9685992313770989,0.9537602024900205
0.9649898341451963,0.9658437982789083,0.966855435482522,0.9656516998599515,0.9541208685277403
0.9688558001737948,0.9689933163143759,0.9652906096186157,0.9694812647134037,0.9528887369244872
0.9635069753632591,0.9659849618847686,0.9676687183246603,0.9670126458861705,0.9531700532981496
0.968757327673498,0.9664859294619106,0.9686882335370746,0.9671129940081251,0.9545158095960617
0.965129084098411,0.9662053796238947,0.9668890525329192,0.9687013773646013,0.9534220359636932
