epoch,Fidelity,KL_Divergence
1,0.5203309280933718,0.7823835453517258
2,0.5203604990321404,0.7817952593949831
3,0.5203868880913176,0.7812106629557684
4,0.5204172523077376,0.7806087111063831
5,0.5204495774953031,0.7799999029881123
6,0.5204830434626488,0.7793853638783586
7,0.5205147341179592,0.7787563698260774
8,0.5205433428741721,0.7781329126219365
9,0.520570430922998,0.777534507810874
10,0.520600592021397,0.776918870313544
11,0.5206280308368724,0.77637953679413
12,0.5206539161736162,0.7758354741796505
13,0.5206835786502065,0.7752633426351705
14,0.5207122010819201,0.7746914958894675
15,0.520741345951053,0.7741269114878756
16,0.5207717555696928,0.7735288067395503
17,0.520801372637723,0.7729645766199243
18,0.5208274918989287,0.7724203975471111
19,0.5208566380098413,0.7718702869043252
20,0.5208875451698444,0.7713050733924695
21,0.5209139854880354,0.7707742954772381
22,0.5209411038075994,0.7702654552579653
23,0.5209676704357148,0.7697302404121928
24,0.520996701836284,0.769199750441136
25,0.5210234071582535,0.7686812220639938
26,0.5210528166118427,0.7681563999542724
27,0.5210811277928129,0.767614314352689
28,0.5211062658704518,0.7671439543845043
29,0.5211345594615345,0.7666428215495462
30,0.5211630046389144,0.7661067314501964
31,0.5211876764196413,0.7656611509969057
32,0.5212137213788964,0.7652013167635474
33,0.5212395325261727,0.7647383465426132
34,0.5212656717193389,0.7642826779219615
35,0.5212900403959747,0.7638081934729231
36,0.5213141313032289,0.7633585186875238
37,0.5213388286938314,0.7629085180123654
38,0.5213652596089412,0.7624339731987164
39,0.5213918479213251,0.761956472380239
40,0.5214179885093391,0.7614816110519471
41,0.521439484781411,0.7610660195865495
42,0.5214644577972636,0.7606326003877737
43,0.5214872753577211,0.7602407229826537
44,0.521510398031986,0.7598507863508979
45,0.5215349554211097,0.759418159499931
46,0.5215571805545695,0.7590088985270445
47,0.5215796838993095,0.7585845732148189
48,0.5216018108537519,0.7581769093479598
49,0.5216269340075075,0.7577518866522744
50,0.5216499700530208,0.7573178274267552
51,0.5216703501953627,0.7569370652662456
52,0.5216909748922608,0.7565466732958098
53,0.5217142225458474,0.7561605616894657
54,0.521735319166265,0.7557892084683312
55,0.521756710201757,0.7554171006575171
56,0.5217775337956394,0.7550361250763421
57,0.5217985072125068,0.7546618085129224
58,0.5218213535112504,0.7542688019413837
59,0.5218431384069233,0.753875016380174
60,0.5218636193548002,0.7535039079610317
61,0.521882023192223,0.7531749713776679
62,0.5219000683386561,0.7528566287902891
63,0.5219183040080436,0.7525080780266042
64,0.5219373734738803,0.752170125052387
65,0.521955506415834,0.7518351136816415
66,0.52197663438303,0.7514658512447783
67,0.5219962698471813,0.7511173426850966
68,0.5220151499533526,0.7507591960776472
69,0.5220347555161146,0.7504145204469843
70,0.5220545923544415,0.750071977676058
71,0.522073414141722,0.7497408935653609
72,0.5220908197363935,0.7494331010780617
73,0.5221096888507674,0.7491116377093294
74,0.5221283593294854,0.7487943488303219
75,0.5221443076273766,0.7484865644622356
76,0.5221622642751926,0.7481696786839409
77,0.5221824923956719,0.7478258921806956
78,0.5222005486435553,0.7475083215358012
79,0.5222183991004317,0.747198456935235
80,0.52223645202418,0.7468749328432056
81,0.5222529776727483,0.7465919213926078
82,0.5222695171830095,0.7463147705390105
83,0.5222864559763962,0.746032095788286
84,0.5223034360887673,0.7457503428981993
85,0.5223205197763963,0.7454635690438494
86,0.5223365857780706,0.7451808060115647
87,0.5223532955119381,0.7448839709359145
88,0.5223697612379635,0.744585781920417
89,0.522385360684286,0.7443131651088337
90,0.522402260236971,0.7440272096043348
91,0.5224165018530592,0.7437824055660319
92,0.5224318270590459,0.7435145565121797
93,0.5224467419743385,0.7432567372305361
94,0.5224613704586397,0.7430108296557251
95,0.5224760944796074,0.7427700935068322
96,0.5224920531246633,0.7425129274143045
97,0.5225086960305625,0.74223911705932
98,0.522525927704518,0.7419616336520801
99,0.5225425643228251,0.741688949805391
100,0.5225591675330067,0.7414126160822158
101,0.522573566056196,0.7411794619362561
102,0.5225884893353931,0.740943693451024
103,0.5226020403399525,0.7407157555505542
104,0.5226168006643979,0.740468605507877
105,0.52263089357123,0.7402269430362363
106,0.5226451212438125,0.7400037115974606
107,0.5226590222138742,0.7397816637856179
108,0.522672843265949,0.7395607944502814
109,0.5226873162984417,0.7393395064035861
110,0.5227006847304129,0.7391038612372913
111,0.5227127908623667,0.7388994909192679
112,0.5227239568121974,0.738701289569041
113,0.5227367066433086,0.7384861898576374
114,0.5227494360417302,0.7382924778804404
115,0.5227626552717034,0.7380842933168762
116,0.5227768803261267,0.7378715387711885
117,0.5227897365045517,0.7376555160199305
118,0.5228025043089732,0.7374419114657691
119,0.5228143427277893,0.7372438244761429
120,0.5228280674702653,0.737018421389235
121,0.5228397058763006,0.7368163022408446
122,0.5228517319387171,0.7366226981216027
123,0.5228633010590238,0.7364283669509579
124,0.5228745831139614,0.7362364151441163
125,0.5228858826103461,0.7360452061160526
126,0.5228972741853724,0.7358528878582052
127,0.5229080555965164,0.7356621115119195
128,0.5229196281708146,0.735469117231696
129,0.5229296331847672,0.7352721252378374
130,0.5229406266650384,0.7350841266935552
131,0.5229512000845068,0.7349106154170886
132,0.5229610164760922,0.7347412934620516
133,0.5229722057592318,0.7345630134940465
134,0.5229830093928634,0.7343835359150043
135,0.5229932549146811,0.734205191582662
136,0.5230034816514019,0.7340369987708875
137,0.5230139417744131,0.7338605812612228
138,0.5230253190807719,0.7336808401023887
139,0.5230360601098889,0.7335070533660187
140,0.5230475293813854,0.7333200750887996
141,0.5230558682247681,0.7331725787962408
