epoch,Fidelity,KL_Divergence
1,0.40764976130551844,0.8630486371980473
2,0.40755414167282467,0.8618897793795569
3,0.40746944566204507,0.8607816431742356
4,0.4074064086648955,0.8596171492031532
5,0.40732132552327116,0.8584800077327801
6,0.407209257485407,0.8573275234594935
7,0.4070730085283654,0.8561007822643101
8,0.40697586686411463,0.8549300428296044
9,0.4068548972216115,0.853736368709985
10,0.4068161015325789,0.8525959852055781
11,0.40672077191898487,0.8515178793445557
12,0.40664553522305197,0.8505093881735989
13,0.40650446351146374,0.8494636957873365
14,0.40642033411598216,0.8484218608208711
15,0.4063078242692369,0.8473859736976657
16,0.4061977476851563,0.8463003734757022
17,0.40609309432856283,0.8452666503070356
18,0.4060253037813003,0.8443059293577684
19,0.4059063744802877,0.8432646802164495
20,0.40577048428932855,0.8422243994315268
21,0.4056783565951439,0.8413142662895904
22,0.40557302973015513,0.8403432688548256
23,0.4055158690507809,0.8394732668992172
24,0.40545037639833253,0.8385175274679246
25,0.40541240752285185,0.8376518037194304
26,0.4053562936963328,0.8367293950885663
27,0.40528587087185924,0.8358457399788723
28,0.40520562786743997,0.8349124179320774
29,0.40515172399262456,0.8340423764119334
30,0.4050776333105815,0.8331759478046816
31,0.4049825120260346,0.8323059222988429
32,0.40490795164245985,0.8314997269763055
33,0.40484273337953114,0.8306776581272558
34,0.404760427835758,0.8298691650768347
35,0.40470084735528983,0.8291009702647358
36,0.404628490425702,0.8283551315559411
37,0.4045795956553193,0.8276075757574425
38,0.4045124375415658,0.826803165873837
39,0.40444059493732337,0.8260180691015455
40,0.40436345211218355,0.825230108766337
41,0.4043230929512752,0.8245507298544751
42,0.4042808428224821,0.8238646258624963
43,0.40421243775548177,0.8231497388669919
44,0.4041243869620796,0.8224324698888749
45,0.40406101603676997,0.8217499392479366
46,0.40400771001149244,0.8210318577930731
47,0.40398304604717183,0.8203586807612824
48,0.40393082515612666,0.819670900200381
49,0.40386740462892007,0.8189784500525064
50,0.4037919559007018,0.8182627127884423
51,0.40370085115915694,0.8175929239617183
52,0.40364213330462584,0.8169683929294781
53,0.40359689230250123,0.8162989751757141
54,0.40352082026240754,0.8156139323117415
55,0.4034597688303383,0.8149685441206292
56,0.4033867218022671,0.8143165614407336
57,0.4033075046078676,0.8136914235557691
58,0.40325116019097274,0.8130779502048381
59,0.40320331379864605,0.8124945302487586
60,0.4031490352420493,0.8118805134073627
61,0.40309568490782355,0.8113494746194698
62,0.4030341957304133,0.8107628699509859
63,0.40297712210353165,0.8102058277895475
64,0.40291674745176553,0.8096140532130932
65,0.40286160483343275,0.8090641871368367
66,0.4027984052146414,0.808464375341686
67,0.4027543756107054,0.8078959959702087
68,0.40270407099018035,0.8073324304572962
69,0.40264005617210535,0.8067618421022602
70,0.40257090593188244,0.8061898759542845
71,0.4025292941588256,0.8056814186687891
72,0.40248562670042837,0.8051783226823273
73,0.40244051684830845,0.8046998398631586
74,0.40237345946176406,0.8042089213551316
75,0.4023133566315393,0.8036671508414336
76,0.40226503508719874,0.8031407046902678
77,0.40220219142572194,0.8026543267737628
78,0.40213343694132375,0.8021220004856746
79,0.40207874246740044,0.8016149545195007
80,0.40203220439437004,0.8011398250617855
81,0.4019952142172758,0.8007056663052459
82,0.4019328154907797,0.8002736971519253
83,0.40187760350955254,0.7998121411574326
84,0.4018218753219393,0.7993788492990697
85,0.40177589832765465,0.7989203704275107
86,0.4017405127647289,0.7984722113409553
87,0.40167708142574016,0.7980264031070164
88,0.4016231019442675,0.7975750564688866
89,0.4015669128886087,0.7971314708999989
90,0.40151217542836337,0.79666877644779
91,0.4014766437876946,0.7962782914494116
92,0.40144933578953823,0.7958746430739003
93,0.4014060962296885,0.7954558918192761
94,0.401378706656524,0.7950479611956184
95,0.4013445465963743,0.7946764261167867
96,0.4013048120272202,0.7942610328027659
97,0.4012760551873621,0.7938552390846437
